,bhsa2021_word_n,book,chapter,verse,bhsa_text,voc_lex_utf8,HStrong,freq_lex
359403,359404,Ecclésiastes,1,9,שֶּׁ,שַׁ,H7945,138
359404,359405,Ecclésiastes,1,9,נַּֽעֲשָׂ֔ה ,עשׂה,H6213,2629
359405,359406,Ecclésiastes,1,9,ה֖וּא ,הוּא,H1931,1394
359406,359407,Ecclésiastes,1,9,שֶׁ,שַׁ,H7945,138
359407,359408,Ecclésiastes,1,9,יֵּעָשֶׂ֑ה ,עשׂה,H6213,2629
359408,359409,Ecclésiastes,1,9,וְ,וְ,H9000,50272
359409,359410,Ecclésiastes,1,9,אֵ֥ין ,אַיִן,H369,788
359410,359411,Ecclésiastes,1,9,כָּל־,כֹּל,H3605,5412
359411,359412,Ecclésiastes,1,9,חָדָ֖שׁ ,חָדָשׁ,H2319,52
359412,359413,Ecclésiastes,1,9,תַּ֥חַת ,תַּחַת,H8478,505
359413,359414,Ecclésiastes,1,9,הַ,הַ,H9009,30386
359414,359415,Ecclésiastes,1,9,שָּֽׁמֶשׁ׃ ,שֶׁמֶשׁ,H8121,135
359415,359416,Ecclésiastes,1,10,יֵ֥שׁ ,יֵשׁ,H3426,138
359416,359417,Ecclésiastes,1,10,דָּבָ֛ר ,דָּבָר,H1697,1441
359417,359418,Ecclésiastes,1,10,שֶׁ,שַׁ,H559,138
359418,359419,Ecclésiastes,1,10,יֹּאמַ֥ר ,אמר,H559,5307
359419,359420,Ecclésiastes,1,10,רְאֵה־,ראה,H7200,1298
359420,359421,Ecclésiastes,1,10,זֶ֖ה ,זֶה,H2088,1177
359421,359422,Ecclésiastes,1,10,חָדָ֣שׁ ,חָדָשׁ,H2319,52
359422,359423,Ecclésiastes,1,10,ה֑וּא ,הוּא,H1931,1394
359423,359424,Ecclésiastes,1,10,כְּבָר֙ ,כְּבָר,H3528,9
359424,359425,Ecclésiastes,1,10,הָיָ֣ה ,היה,H1961,3561
359425,359426,Ecclésiastes,1,10,לְ,לְ,H9005,20069
359426,359427,Ecclésiastes,1,10,עֹֽלָמִ֔ים ,עֹולָם,H5769,438
359427,359428,Ecclésiastes,1,10,אֲשֶׁ֥ר ,אֲשֶׁר,H834,5500
359428,359429,Ecclésiastes,1,10,הָיָ֖ה ,היה,H1961,3561
359429,359430,Ecclésiastes,1,10,מִ,מִן,H4480,7562
359430,359431,Ecclésiastes,1,10,לְּ,לְ,H9005,20069
359431,359432,Ecclésiastes,1,10,פָנֵֽנוּ׃ ,פָּנֶה,H6440,2127
359432,359433,Ecclésiastes,1,11,אֵ֥ין ,אַיִן,H369,788
359433,359434,Ecclésiastes,1,11,זִכְרֹ֖ון ,זִכָּרֹון,H2146,24
359434,359435,Ecclésiastes,1,11,לָ,לְ,H9005,20069
359435,359436,Ecclésiastes,1,11,,הַ,H9009,30386
359436,359437,Ecclésiastes,1,11,רִאשֹׁנִ֑ים ,רִאשֹׁון,H7223,182
359437,359438,Ecclésiastes,1,11,וְ,וְ,H9000,50272
359438,359439,Ecclésiastes,1,11,גַ֨ם ,גַּם,H1571,769
359439,359440,Ecclésiastes,1,11,לָ,לְ,H9005,20069
359440,359441,Ecclésiastes,1,11,,הַ,H9009,30386
359441,359442,Ecclésiastes,1,11,אַחֲרֹנִ֜ים ,אַחֲרֹון,H314,51
359442,359443,Ecclésiastes,1,11,שֶׁ,שַׁ,H1961,138
359443,359444,Ecclésiastes,1,11,יִּהְי֗וּ ,היה,H1961,3561
359444,359445,Ecclésiastes,1,11,לֹֽא־,לֹא,H3808,5167
359445,359446,Ecclésiastes,1,11,יִהְיֶ֤ה ,היה,H1961,3561
359446,359447,Ecclésiastes,1,11,לָהֶם֙ ,לְ,H1992,20069
359447,359448,Ecclésiastes,1,11,זִכָּרֹ֔ון ,זִכָּרֹון,H2146,24
359448,359449,Ecclésiastes,1,11,עִ֥ם ,עִם,H5973,1049
359449,359450,Ecclésiastes,1,11,שֶׁ,שַׁ,H7945,138
359450,359451,Ecclésiastes,1,11,יִּהְי֖וּ ,היה,H1961,3561
359451,359452,Ecclésiastes,1,11,לָ,לְ,H9005,20069
359452,359453,Ecclésiastes,1,11,,הַ,H9009,30386
359453,359454,Ecclésiastes,1,11,אַחֲרֹנָֽה׃ פ ,אַחֲרֹון,H314,51
359454,359455,Ecclésiastes,1,12,אֲנִ֣י ,אֲנִי,H589,874
359455,359456,Ecclésiastes,1,12,קֹהֶ֗לֶת ,קֹהֶלֶת,H6953,7
359456,359457,Ecclésiastes,1,12,הָיִ֥יתִי ,היה,H1961,3561
359457,359458,Ecclésiastes,1,12,מֶ֛לֶךְ ,מֶלֶךְ,H4428,2523
359458,359459,Ecclésiastes,1,12,עַל־,עַל,H5921,5766
359459,359460,Ecclésiastes,1,12,יִשְׂרָאֵ֖ל ,יִשְׂרָאֵל,H3478,2506
359460,359461,Ecclésiastes,1,12,בִּ,בְּ,H9003,15542
359461,359462,Ecclésiastes,1,12,ירוּשָׁלִָֽם׃ ,יְרוּשָׁלִַם,H3389,643
359462,359463,Ecclésiastes,1,13,וְ,וְ,H9000,50272
359463,359464,Ecclésiastes,1,13,נָתַ֣תִּי ,נתן,H5414,2010
359464,359465,Ecclésiastes,1,13,אֶת־,אֵת,H853,10987
359465,359466,Ecclésiastes,1,13,לִבִּ֗י ,לֵב,H3820,601
359466,359467,Ecclésiastes,1,13,לִ,לְ,H9005,20069
359467,359468,Ecclésiastes,1,13,דְרֹ֤ושׁ ,דרשׁ,H1875,164
359468,359469,Ecclésiastes,1,13,וְ,וְ,H9000,50272
359469,359470,Ecclésiastes,1,13,לָ,לְ,H9005,20069
359470,359471,Ecclésiastes,1,13,תוּר֙ ,תור,H8446,24
359471,359472,Ecclésiastes,1,13,בַּֽ,בְּ,H9003,15542
359472,359473,Ecclésiastes,1,13,,הַ,H9009,30386
359473,359474,Ecclésiastes,1,13,חָכְמָ֔ה ,חָכְמָה,H2451,149
359474,359475,Ecclésiastes,1,13,עַ֛ל ,עַל,H5921,5766
359475,359476,Ecclésiastes,1,13,כָּל־,כֹּל,H3605,5412
359476,359477,Ecclésiastes,1,13,אֲשֶׁ֥ר ,אֲשֶׁר,H834,5500
359477,359478,Ecclésiastes,1,13,נַעֲשָׂ֖ה ,עשׂה,H6213,2629
359478,359479,Ecclésiastes,1,13,תַּ֣חַת ,תַּחַת,H8478,505
359479,359480,Ecclésiastes,1,13,הַ,הַ,H9009,30386
359480,359481,Ecclésiastes,1,13,שָּׁמָ֑יִם ,שָׁמַיִם,H8064,421
359481,359482,Ecclésiastes,1,13,ה֣וּא׀ ,הוּא,H1931,1394
359482,359483,Ecclésiastes,1,13,עִנְיַ֣ן ,עִנְיָן,H6045,8
359483,359484,Ecclésiastes,1,13,רָ֗ע ,רַע,H7451,347
359484,359485,Ecclésiastes,1,13,נָתַ֧ן ,נתן,H5414,2010
359485,359486,Ecclésiastes,1,13,אֱלֹהִ֛ים ,אֱלֹהִים,H430,2601
359486,359487,Ecclésiastes,1,13,לִ,לְ,H9005,20069
359487,359488,Ecclésiastes,1,13,בְנֵ֥י ,בֵּן,H1121,4937
359488,359489,Ecclésiastes,1,13,הָ,הַ,H9009,30386
359489,359490,Ecclésiastes,1,13,אָדָ֖ם ,אָדָם,H120,553
359490,359491,Ecclésiastes,1,13,לַ,לְ,H9005,20069
359491,359492,Ecclésiastes,1,13,עֲנֹ֥ות ,ענה,H6031,3
359492,359493,Ecclésiastes,1,13,בֹּֽו׃ ,בְּ,H9003,15542
359493,359494,Ecclésiastes,1,14,רָאִ֨יתִי֙ ,ראה,H7200,1298
359494,359495,Ecclésiastes,1,14,אֶת־,אֵת,H853,10987
359495,359496,Ecclésiastes,1,14,כָּל־,כֹּל,H3605,5412
359496,359497,Ecclésiastes,1,14,הַֽ,הַ,H9009,30386
359497,359498,Ecclésiastes,1,14,מַּעֲשִׂ֔ים ,מַעֲשֶׂה,H4639,235
359498,359499,Ecclésiastes,1,14,שֶֽׁ,שַׁ,H6213,138
359499,359500,Ecclésiastes,1,14,נַּעֲשׂ֖וּ ,עשׂה,H6213,2629
359500,359501,Ecclésiastes,1,14,תַּ֣חַת ,תַּחַת,H8478,505
359501,359502,Ecclésiastes,1,14,הַ,הַ,H9009,30386
359502,359503,Ecclésiastes,1,14,שָּׁ֑מֶשׁ ,שֶׁמֶשׁ,H8121,135
359503,359504,Ecclésiastes,1,14,וְ,וְ,H9000,50272
359504,359505,Ecclésiastes,1,14,הִנֵּ֥ה ,הִנֵּה,H2009,1060
359505,359506,Ecclésiastes,1,14,הַ,הַ,H9009,30386
359506,359507,Ecclésiastes,1,14,כֹּ֛ל ,כֹּל,H3605,5412
359507,359508,Ecclésiastes,1,14,הֶ֖בֶל ,הֶבֶל,H1892,73
359508,359509,Ecclésiastes,1,14,וּ,וְ,H9000,50272
359509,359510,Ecclésiastes,1,14,רְע֥וּת ,רְעוּת,H7469,7
359510,359511,Ecclésiastes,1,14,רֽוּחַ׃ ,רוּחַ,H7307,378
359511,359512,Ecclésiastes,1,15,מְעֻוָּ֖ת ,עות,H5791,11
359512,359513,Ecclésiastes,1,15,לֹא־,לֹא,H3808,5167
359513,359514,Ecclésiastes,1,15,יוּכַ֣ל ,יכל,H3201,193
359514,359515,Ecclésiastes,1,15,לִ,לְ,H9005,20069
359515,359516,Ecclésiastes,1,15,תְקֹ֑ן ,תקן,H8626,3
359516,359517,Ecclésiastes,1,15,וְ,וְ,H9000,50272
359517,359518,Ecclésiastes,1,15,חֶסְרֹ֖ון ,חֶסְרֹון,H2642,1
359518,359519,Ecclésiastes,1,15,לֹא־,לֹא,H3808,5167
359519,359520,Ecclésiastes,1,15,יוּכַ֥ל ,יכל,H3201,193
359520,359521,Ecclésiastes,1,15,לְ,לְ,H9005,20069
359521,359522,Ecclésiastes,1,15,הִמָּנֹֽות׃ ,מנה,H4487,28
359522,359523,Ecclésiastes,1,16,דִּבַּ֨רְתִּי ,דבר,H1696,1138
359523,359524,Ecclésiastes,1,16,אֲנִ֤י ,אֲנִי,H589,874
359524,359525,Ecclésiastes,1,16,עִם־,עִם,H5973,1049
359525,359526,Ecclésiastes,1,16,לִבִּי֙ ,לֵב,H3820,601
359526,359527,Ecclésiastes,1,16,לֵ,לְ,H9005,20069
359527,359528,Ecclésiastes,1,16,אמֹ֔ר ,אמר,H559,5307
359528,359529,Ecclésiastes,1,16,אֲנִ֗י ,אֲנִי,H589,874
359529,359530,Ecclésiastes,1,16,הִנֵּ֨ה ,הִנֵּה,H2009,1060
359530,359531,Ecclésiastes,1,16,הִגְדַּ֤לְתִּי ,גדל,H1431,117
359531,359532,Ecclésiastes,1,16,וְ,וְ,H9000,50272
359532,359533,Ecclésiastes,1,16,הֹוסַ֨פְתִּי֙ ,יסף,H3254,212
359533,359534,Ecclésiastes,1,16,חָכְמָ֔ה ,חָכְמָה,H2451,149
359534,359535,Ecclésiastes,1,16,עַ֛ל ,עַל,H5921,5766
359535,359536,Ecclésiastes,1,16,כָּל־,כֹּל,H3605,5412
359536,359537,Ecclésiastes,1,16,אֲשֶׁר־,אֲשֶׁר,H834,5500
359537,359538,Ecclésiastes,1,16,הָיָ֥ה ,היה,H1961,3561
359538,359539,Ecclésiastes,1,16,לְ,לְ,H9005,20069
359539,359540,Ecclésiastes,1,16,פָנַ֖י ,פָּנֶה,H6440,2127
359540,359541,Ecclésiastes,1,16,עַל־,עַל,H5921,5766
359541,359542,Ecclésiastes,1,16,יְרוּשָׁלִָ֑ם ,יְרוּשָׁלִַם,H3389,643
359542,359543,Ecclésiastes,1,16,וְ,וְ,H9000,50272
359543,359544,Ecclésiastes,1,16,לִבִּ֛י ,לֵב,H3820,601
359544,359545,Ecclésiastes,1,16,רָאָ֥ה ,ראה,H7200,1298
359545,359546,Ecclésiastes,1,16,הַרְבֵּ֖ה ,רבה,H7235,224
359546,359547,Ecclésiastes,1,16,חָכְמָ֥ה ,חָכְמָה,H2451,149
359547,359548,Ecclésiastes,1,16,וָ,וְ,H9000,50272
359548,359549,Ecclésiastes,1,16,דָֽעַת׃ ,דַּעַת,H1847,93
359549,359550,Ecclésiastes,1,17,וָ,וְ,H9000,50272
359550,359551,Ecclésiastes,1,17,אֶתְּנָ֤ה ,נתן,H5414,2010
359551,359552,Ecclésiastes,1,17,לִבִּי֙ ,לֵב,H3820,601
359552,359553,Ecclésiastes,1,17,לָ,לְ,H9005,20069
359553,359554,Ecclésiastes,1,17,דַ֣עַת ,ידע,H3045,944
359554,359555,Ecclésiastes,1,17,חָכְמָ֔ה ,חָכְמָה,H2451,149
359555,359556,Ecclésiastes,1,17,וְ,וְ,H9000,50272
359556,359557,Ecclésiastes,1,17,דַ֥עַת ,דַּעַת,H3045,93
359557,359558,Ecclésiastes,1,17,הֹולֵלֹ֖ות ,הֹולֵלָה,H1947,4
359558,359559,Ecclésiastes,1,17,וְ,וְ,H9000,50272
359559,359560,Ecclésiastes,1,17,שִׂכְל֑וּת ,שִׂכְלוּת,H5531,1
359560,359561,Ecclésiastes,1,17,יָדַ֕עְתִּי ,ידע,H3045,944
359561,359562,Ecclésiastes,1,17,שֶׁ,שַׁ,H1571,138
359562,359563,Ecclésiastes,1,17,גַּם־,גַּם,H1571,769
359563,359564,Ecclésiastes,1,17,זֶ֥ה ,זֶה,H2088,1177
359564,359565,Ecclésiastes,1,17,ה֖וּא ,הוּא,H1931,1394
359565,359566,Ecclésiastes,1,17,רַעְיֹ֥ון ,רַעְיֹון,H7475,3
359566,359567,Ecclésiastes,1,17,רֽוּחַ׃ ,רוּחַ,H7307,378
359567,359568,Ecclésiastes,1,18,כִּ֛י ,כִּי,H3588,4483
359568,359569,Ecclésiastes,1,18,בְּ,בְּ,H9003,15542
359569,359570,Ecclésiastes,1,18,רֹ֥ב ,רֹב,H7230,152
359570,359571,Ecclésiastes,1,18,חָכְמָ֖ה ,חָכְמָה,H2451,149
359571,359572,Ecclésiastes,1,18,רָב־,רֹב,H7227,152
359572,359573,Ecclésiastes,1,18,כָּ֑עַס ,כַּעַס,H3708,25
359573,359574,Ecclésiastes,1,18,וְ,וְ,H9000,50272
359574,359575,Ecclésiastes,1,18,יֹוסִ֥יף ,יסף,H3254,212
359575,359576,Ecclésiastes,1,18,דַּ֖עַת ,דַּעַת,H1847,93
359576,359577,Ecclésiastes,1,18,יֹוסִ֥יף ,יסף,H3254,212
359577,359578,Ecclésiastes,1,18,מַכְאֹֽוב׃ ,מַכְאֹוב,H4341,16
359578,359579,Ecclésiastes,2,1,אָמַ֤רְתִּֽי ,אמר,H559,5307
359579,359580,Ecclésiastes,2,1,אֲנִי֙ ,אֲנִי,H589,874
359580,359581,Ecclésiastes,2,1,בְּ,בְּ,H9003,15542
359581,359582,Ecclésiastes,2,1,לִבִּ֔י ,לֵב,H3820,601
359582,359583,Ecclésiastes,2,1,לְכָה־,הלך,H1980,1547
359583,359584,Ecclésiastes,2,1,נָּ֛א ,נָא,H4994,404
359584,359585,Ecclésiastes,2,1,אֲנַסְּכָ֛ה ,נסה,H5254,36
359585,359586,Ecclésiastes,2,1,בְ,בְּ,H9003,15542
359586,359587,Ecclésiastes,2,1,שִׂמְחָ֖ה ,שִׂמְחָה,H8057,94
359587,359588,Ecclésiastes,2,1,וּ,וְ,H9000,50272
359588,359589,Ecclésiastes,2,1,רְאֵ֣ה ,ראה,H7200,1298
359589,359590,Ecclésiastes,2,1,בְ,בְּ,H9003,15542
359590,359591,Ecclésiastes,2,1,טֹ֑וב ,טֹוב,H2896,469
359591,359592,Ecclésiastes,2,1,וְ,וְ,H9000,50272
359592,359593,Ecclésiastes,2,1,הִנֵּ֥ה ,הִנֵּה,H2009,1060
359593,359594,Ecclésiastes,2,1,גַם־,גַּם,H1571,769
359594,359595,Ecclésiastes,2,1,ה֖וּא ,הוּא,H1931,1394
359595,359596,Ecclésiastes,2,1,הָֽבֶל׃ ,הֶבֶל,H1892,73
359596,359597,Ecclésiastes,2,2,לִ,לְ,H9005,20069
359597,359598,Ecclésiastes,2,2,שְׂחֹ֖וק ,שְׂחֹוק,H7814,15
359598,359599,Ecclésiastes,2,2,אָמַ֣רְתִּי ,אמר,H559,5307
359599,359600,Ecclésiastes,2,2,מְהֹולָ֑ל ,הלל,H1984,15
359600,359601,Ecclésiastes,2,2,וּ,וְ,H9000,50272
359601,359602,Ecclésiastes,2,2,לְ,לְ,H9005,20069
359602,359603,Ecclésiastes,2,2,שִׂמְחָ֖ה ,שִׂמְחָה,H8057,94
359603,359604,Ecclésiastes,2,2,מַה־,מָה,H4100,573
359604,359605,Ecclésiastes,2,2,זֹּ֥ה ,זֹה,H2090,11
359605,359606,Ecclésiastes,2,2,עֹשָֽׂה׃ ,עשׂה,H6213,2629
359606,359607,Ecclésiastes,2,3,תַּ֣רְתִּי ,תור,H8446,24
359607,359608,Ecclésiastes,2,3,בְ,בְּ,H9003,15542
359608,359609,Ecclésiastes,2,3,לִבִּ֔י ,לֵב,H3820,601
359609,359610,Ecclésiastes,2,3,לִ,לְ,H9005,20069
359610,359611,Ecclésiastes,2,3,מְשֹׁ֥וךְ ,משׁך,H4900,36
359611,359612,Ecclésiastes,2,3,בַּ,בְּ,H9003,15542
359612,359613,Ecclésiastes,2,3,,הַ,H9009,30386
359613,359614,Ecclésiastes,2,3,יַּ֖יִן ,יַיִן,H3196,141
359614,359615,Ecclésiastes,2,3,אֶת־,אֵת,H853,10987
359615,359616,Ecclésiastes,2,3,בְּשָׂרִ֑י ,בָּשָׂר,H1320,270
359616,359617,Ecclésiastes,2,3,וְ,וְ,H9000,50272
