tagnt_word_n,book,chapter,verse,orig,lex,strong,freq
100369,2Corinthiens,1,7,τῆς,ὁ,G3588,19785
100370,2Corinthiens,1,7,παρακλήσεως,παράκλησις,G3874,29
100371,2Corinthiens,1,8,Οὐ,οὐ,G3756,1667
100372,2Corinthiens,1,8,γὰρ,γάρ,G1063,1039
100373,2Corinthiens,1,8,θέλομεν,θέλω,G2309,208
100374,2Corinthiens,1,8,ὑμᾶς,σύ,G4771,2896
100375,2Corinthiens,1,8,ἀγνοεῖν,ἀγνοέω,G0050,22
100376,2Corinthiens,1,8,ἀδελφοί,ἀδελφός,G0080,343
100378,2Corinthiens,1,8,τῆς,ὁ,G3588,19785
100379,2Corinthiens,1,8,θλίψεως,θλῖψις,G2347,45
100380,2Corinthiens,1,8,ἡμῶν,ἐγώ,G1473,2462
100381,2Corinthiens,1,8,τῆς,ὁ,G3588,19785
100382,2Corinthiens,1,8,γενομένης,γίνομαι,G1096,662
100384,2Corinthiens,1,8,ἐν,ἐν,G1722,2728
100385,2Corinthiens,1,8,τῆ,ὁ,G3588,19785
100386,2Corinthiens,1,8,Ἀσίᾳ,Ἀσία,G0773,19
100387,2Corinthiens,1,8,ὅτι,ὅτι,G3754,1291
100388,2Corinthiens,1,8,καθ᾽,κατά,G2596,472
100389,2Corinthiens,1,8,ὑπερβολὴν,ὑπερβολή,G5236,8
100390,2Corinthiens,1,8,ὑπὲρ,ὑπέρ,G5228,153
100391,2Corinthiens,1,8,δύναμιν,δύναμις,G1411,119
100392,2Corinthiens,1,8,ἐβαρήθημεν,βαρέω,G0916,6
100393,2Corinthiens,1,8,ὥστε,ὥστε,G5620,83
100394,2Corinthiens,1,8,ἐξαπορηθῆναι,ἐξαπορέω,G1820,2
100395,2Corinthiens,1,8,ἡμᾶς,ἐγώ,G1473,2462
100396,2Corinthiens,1,8,καὶ,καί,G2532,9108
100397,2Corinthiens,1,8,τοῦ,ὁ,G3588,19785
100398,2Corinthiens,1,8,ζῆν,ζάω,G2198,139
100399,2Corinthiens,1,9,ἀλλ᾽,ἀλλά,G0235,638
100400,2Corinthiens,1,9,αὐτοὶ,αὐτός,G0846,5558
100401,2Corinthiens,1,9,ἐν,ἐν,G1722,2728
100402,2Corinthiens,1,9,ἑαυτοῖς,ἑαυτοῦ,G1438,317
100403,2Corinthiens,1,9,τὸ,ὁ,G3588,19785
100404,2Corinthiens,1,9,ἀπόκριμα,ἀπόκριμα,G0610,1
100405,2Corinthiens,1,9,τοῦ,ὁ,G3588,19785
100406,2Corinthiens,1,9,θανάτου,θάνατος,G2288,120
100407,2Corinthiens,1,9,ἐσχήκαμεν,ἔχω,G2192,706
100408,2Corinthiens,1,9,ἵνα,ἵνα,G2443,668
100409,2Corinthiens,1,9,μὴ,μή,G3361,1065
100410,2Corinthiens,1,9,πεποιθότες,πείθω,G3982,52
100411,2Corinthiens,1,9,ὦμεν,εἰμί,G1510,2458
100412,2Corinthiens,1,9,ἐφ᾽,ἐπί,G1909,884
100413,2Corinthiens,1,9,ἑαυτοῖς,ἑαυτοῦ,G1438,317
100414,2Corinthiens,1,9,ἀλλ᾽,ἀλλά,G0235,638
100415,2Corinthiens,1,9,ἐπὶ,ἐπί,G1909,884
100416,2Corinthiens,1,9,τῷ,ὁ,G3588,19785
100417,2Corinthiens,1,9,θεῷ,θεός,G2316,1311
100418,2Corinthiens,1,9,τῷ,ὁ,G3588,19785
100419,2Corinthiens,1,9,ἐγείροντι,ἐγείρω,G1453,143
100420,2Corinthiens,1,9,τοὺς,ὁ,G3588,19785
100421,2Corinthiens,1,9,νεκρούς,νεκρός,G3498,128
100422,2Corinthiens,1,10,ὃς,ὅς,G3739,1408
100423,2Corinthiens,1,10,ἐκ,ἐκ,G1537,912
100424,2Corinthiens,1,10,τηλικούτου,τηλικοῦτος,G5082,4
100425,2Corinthiens,1,10,θανάτου,θάνατος,G2288,120
100426,2Corinthiens,1,10,ἐρρύσατο,ῥύομαι,G4506,17
100427,2Corinthiens,1,10,ἡμᾶς,ἐγώ,G1473,2462
100428,2Corinthiens,1,10,καὶ,καί,G2532,9108
100429,2Corinthiens,1,10,ῥύσεται,ῥύομαι,G4506,17
100430,2Corinthiens,1,10,εἰς,εἰς,G1519,1757
100431,2Corinthiens,1,10,ὃν,ὅς,G3739,1408
100432,2Corinthiens,1,10,ἠλπίκαμεν,ἐλπίζω,G1679,31
100433,2Corinthiens,1,10,ὅτι,ὅτι,G3754,1291
100434,2Corinthiens,1,10,καὶ,καί,G2532,9108
100435,2Corinthiens,1,10,ἔτι,ἔτι,G2089,93
100436,2Corinthiens,1,10,ῥύσεται,ῥύομαι,G4506,17
100437,2Corinthiens,1,11,συνυπουργούντων,συνυπουργέω,G4943,1
100438,2Corinthiens,1,11,καὶ,καί,G2532,9108
100439,2Corinthiens,1,11,ὑμῶν,σύ,G4771,2896
100440,2Corinthiens,1,11,ὑπὲρ,ὑπέρ,G5228,153
100441,2Corinthiens,1,11,ἡμῶν,ἐγώ,G1473,2462
100442,2Corinthiens,1,11,τῆ,ὁ,G3588,19785
100443,2Corinthiens,1,11,δεήσει,δέησις,G1162,18
100444,2Corinthiens,1,11,ἵνα,ἵνα,G2443,668
100445,2Corinthiens,1,11,ἐκ,ἐκ,G1537,912
100446,2Corinthiens,1,11,πολλῶν,πολύς,G4183,365
100447,2Corinthiens,1,11,προσώπων,πρόσωπον,G4383,76
100448,2Corinthiens,1,11,τὸ,ὁ,G3588,19785
100449,2Corinthiens,1,11,εἰς,εἰς,G1519,1757
100450,2Corinthiens,1,11,ἡμᾶς,ἐγώ,G1473,2462
100451,2Corinthiens,1,11,χάρισμα,χάρισμα,G5486,17
100452,2Corinthiens,1,11,διὰ,διά,G1223,666
100453,2Corinthiens,1,11,πολλῶν,πολύς,G4183,365
100454,2Corinthiens,1,11,εὐχαριστηθῆ,εὐχαριστέω,G2168,38
100455,2Corinthiens,1,11,ὑπὲρ,ὑπέρ,G5228,153
100456,2Corinthiens,1,11,ἡμῶν,ἐγώ,G1473,2462
100457,2Corinthiens,1,12,ἡ,ὁ,G3588,19785
100458,2Corinthiens,1,12,γὰρ,γάρ,G1063,1039
100459,2Corinthiens,1,12,καύχησις,καύχησις,G2746,11
100460,2Corinthiens,1,12,ἡμῶν,ἐγώ,G1473,2462
100461,2Corinthiens,1,12,αὕτη,οὗτος,G3778,1380
100462,2Corinthiens,1,12,ἐστίν,εἰμί,G1510,2458
100463,2Corinthiens,1,12,τὸ,ὁ,G3588,19785
100464,2Corinthiens,1,12,μαρτύριον,μαρτύριον,G3142,19
100465,2Corinthiens,1,12,τῆς,ὁ,G3588,19785
100466,2Corinthiens,1,12,συνειδήσεως,συνείδησις,G4893,30
100467,2Corinthiens,1,12,ἡμῶν,ἐγώ,G1473,2462
100468,2Corinthiens,1,12,ὅτι,ὅτι,G3754,1291
100469,2Corinthiens,1,12,ἐν,ἐν,G1722,2728
100471,2Corinthiens,1,12,καὶ,καί,G2532,9108
100472,2Corinthiens,1,12,εἰλικρινείᾳ,εἰλικρίνεια,G1505,3
100473,2Corinthiens,1,12,τοῦ,ὁ,G3588,19785
100474,2Corinthiens,1,12,θεοῦ,θεός,G2316,1311
100476,2Corinthiens,1,12,οὐκ,οὐ,G3756,1667
100477,2Corinthiens,1,12,ἐν,ἐν,G1722,2728
100478,2Corinthiens,1,12,σοφίᾳ,σοφία,G4678,51
100479,2Corinthiens,1,12,σαρκικῆ,σαρκικός,G4559,7
100480,2Corinthiens,1,12,ἀλλ᾽,ἀλλά,G0235,638
100481,2Corinthiens,1,12,ἐν,ἐν,G1722,2728
100482,2Corinthiens,1,12,χάριτι,χάρις,G5485,154
100483,2Corinthiens,1,12,θεοῦ,θεός,G2316,1311
100484,2Corinthiens,1,12,ἀνεστράφημεν,ἀναστρέφω,G0390,9
100485,2Corinthiens,1,12,ἐν,ἐν,G1722,2728
100486,2Corinthiens,1,12,τῷ,ὁ,G3588,19785
100487,2Corinthiens,1,12,κόσμῳ,κόσμος,G2889,185
100488,2Corinthiens,1,12,περισσοτέρως,περισσοτέρως,G4056,12
100489,2Corinthiens,1,12,δὲ,δέ,G1161,2771
100490,2Corinthiens,1,12,πρὸς,πρός,G4314,699
100491,2Corinthiens,1,12,ὑμᾶς,σύ,G4771,2896
100492,2Corinthiens,1,13,οὐ,οὐ,G3756,1667
100493,2Corinthiens,1,13,γὰρ,γάρ,G1063,1039
100494,2Corinthiens,1,13,ἄλλα,ἄλλος,G0243,154
100495,2Corinthiens,1,13,γράφομεν,γράφω,G1125,190
100496,2Corinthiens,1,13,ὑμῖν,σύ,G4771,2896
100497,2Corinthiens,1,13,ἀλλ᾽,ἀλλά,G0235,638
100498,2Corinthiens,1,13,ἢ,ἤ,G2228,346
100499,2Corinthiens,1,13,ἃ,ὅς,G3739,1408
100500,2Corinthiens,1,13,ἀναγινώσκετε,ἀναγινώσκω,G0314,32
100501,2Corinthiens,1,13,ἢ,ἤ,G2228,346
100502,2Corinthiens,1,13,καὶ,καί,G2532,9108
100503,2Corinthiens,1,13,ἐπιγινώσκετε,ἐπιγινώσκω,G1921,44
100504,2Corinthiens,1,13,ἐλπίζω,ἐλπίζω,G1679,31
100505,2Corinthiens,1,13,δὲ,δέ,G1161,2771
100506,2Corinthiens,1,13,ὅτι,ὅτι,G3754,1291
100508,2Corinthiens,1,13,ἕως,ἕως,G2193,145
100509,2Corinthiens,1,13,τέλους,τέλος,G5056,40
100510,2Corinthiens,1,13,ἐπιγνώσεσθε,ἐπιγινώσκω,G1921,44
100511,2Corinthiens,1,14,καθὼς,καθώς,G2531,182
100512,2Corinthiens,1,14,καὶ,καί,G2532,9108
100513,2Corinthiens,1,14,ἐπέγνωτε,ἐπιγινώσκω,G1921,44
100514,2Corinthiens,1,14,ἡμᾶς,ἐγώ,G1473,2462
100515,2Corinthiens,1,14,ἀπὸ,ἀπό,G0575,640
100516,2Corinthiens,1,14,μέρους,μέρος,G3313,42
100517,2Corinthiens,1,14,ὅτι,ὅτι,G3754,1291
100518,2Corinthiens,1,14,καύχημα,καύχημα,G2745,11
100519,2Corinthiens,1,14,ὑμῶν,σύ,G4771,2896
100520,2Corinthiens,1,14,ἐσμεν,εἰμί,G1510,2458
100521,2Corinthiens,1,14,καθάπερ,καθάπερ,G2509,12
100522,2Corinthiens,1,14,καὶ,καί,G2532,9108
100523,2Corinthiens,1,14,ὑμεῖς,σύ,G4771,2896
100524,2Corinthiens,1,14,ἡμῶν,ἐγώ,G1473,2462
100525,2Corinthiens,1,14,ἐν,ἐν,G1722,2728
100526,2Corinthiens,1,14,τῆ,ὁ,G3588,19785
100527,2Corinthiens,1,14,ἡμέρᾳ,ἡμέρα,G2250,388
100528,2Corinthiens,1,14,τοῦ,ὁ,G3588,19785
100529,2Corinthiens,1,14,κυρίου,κύριος,G2962,716
100531,2Corinthiens,1,14,Ἰησοῦ,Ἰησοῦς,G2424,910
100532,2Corinthiens,1,15,Καὶ,καί,G2532,9108
100533,2Corinthiens,1,15,ταύτῃ,οὗτος,G3778,1380
100534,2Corinthiens,1,15,τῆ,ὁ,G3588,19785
100535,2Corinthiens,1,15,πεποιθήσει,πεποίθησις,G4006,6
100536,2Corinthiens,1,15,ἐβουλόμην,βούλομαι,G1014,37
100538,2Corinthiens,1,15,πρότερον,πρότερος,G4387,6
100539,2Corinthiens,1,15,πρὸς,πρός,G4314,699
100540,2Corinthiens,1,15,ὑμᾶς,σύ,G4771,2896
100541,2Corinthiens,1,15,ἐλθεῖν,ἔρχομαι,G2064,630
100542,2Corinthiens,1,15,ἵνα,ἵνα,G2443,668
100543,2Corinthiens,1,15,δευτέραν,δεύτερος,G1208,43
100544,2Corinthiens,1,15,χάριν,χάρις,G5485,154
100545,2Corinthiens,1,15,σχῆτε,ἔχω,G2192,706
100546,2Corinthiens,1,16,καὶ,καί,G2532,9108
100547,2Corinthiens,1,16,δι᾽,διά,G1223,666
100548,2Corinthiens,1,16,ὑμῶν,σύ,G4771,2896
100549,2Corinthiens,1,16,διελθεῖν,διέρχομαι,G1330,41
100550,2Corinthiens,1,16,εἰς,εἰς,G1519,1757
100551,2Corinthiens,1,16,Μακεδονίαν,Μακεδονία,G3109,22
100552,2Corinthiens,1,16,καὶ,καί,G2532,9108
100553,2Corinthiens,1,16,πάλιν,πάλιν,G3825,138
100554,2Corinthiens,1,16,ἀπὸ,ἀπό,G0575,640
100555,2Corinthiens,1,16,Μακεδονίας,Μακεδονία,G3109,22
100556,2Corinthiens,1,16,ἐλθεῖν,ἔρχομαι,G2064,630
100557,2Corinthiens,1,16,πρὸς,πρός,G4314,699
100558,2Corinthiens,1,16,ὑμᾶς,σύ,G4771,2896
100559,2Corinthiens,1,16,καὶ,καί,G2532,9108
100560,2Corinthiens,1,16,ὑφ᾽,ὑπό,G5259,219
100561,2Corinthiens,1,16,ὑμῶν,σύ,G4771,2896
100562,2Corinthiens,1,16,προπεμφθῆναι,προπέμπω,G4311,9
100563,2Corinthiens,1,16,εἰς,εἰς,G1519,1757
100564,2Corinthiens,1,16,τὴν,ὁ,G3588,19785
100565,2Corinthiens,1,16,Ἰουδαίαν,Ἰουδαία,G2449,44
100566,2Corinthiens,1,17,τοῦτο,οὗτος,G3778,1380
100567,2Corinthiens,1,17,οὖν,οὖν,G3767,494
100568,2Corinthiens,1,17,βουλόμενος,βούλομαι,G1014,37
100569,2Corinthiens,1,17,μήτι,μή,G3385,18
100570,2Corinthiens,1,17,ἄρα,ἄρα,G0686,49
100571,2Corinthiens,1,17,τῆ,ὁ,G3588,19785
100572,2Corinthiens,1,17,ἐλαφρίᾳ,ἐλαφρία,G1644,1
100573,2Corinthiens,1,17,ἐχρησάμην,χράω,G5530,11
100574,2Corinthiens,1,17,ἢ,ἤ,G2228,346
100575,2Corinthiens,1,17,ἃ,ὅς,G3739,1408
100576,2Corinthiens,1,17,βουλεύομαι,βουλεύω,G1011,6
100577,2Corinthiens,1,17,κατὰ,κατά,G2596,472
100578,2Corinthiens,1,17,σάρκα,σάρξ,G4561,147
100579,2Corinthiens,1,17,βουλεύομαι,βουλεύω,G1011,6
100580,2Corinthiens,1,17,ἵνα,ἵνα,G2443,668
100581,2Corinthiens,1,17,ᾖ,εἰμί,G1510,2458
100582,2Corinthiens,1,17,παρ᾽,παρά,G3844,194
100583,2Corinthiens,1,17,ἐμοὶ,ἐγώ,G1473,2462
100584,2Corinthiens,1,17,τὸ,ὁ,G3588,19785
100585,2Corinthiens,1,17,ναὶ,ναί,G3483,34
100586,2Corinthiens,1,17,ναὶ,ναί,G3483,34
100587,2Corinthiens,1,17,καὶ,καί,G2532,9108
100588,2Corinthiens,1,17,τὸ,ὁ,G3588,19785
100589,2Corinthiens,1,17,οὒ,οὐ,G3756,1667
100590,2Corinthiens,1,17,οὔ,οὐ,G3756,1667
100591,2Corinthiens,1,18,πιστὸς,πιστός,G4103,66
100592,2Corinthiens,1,18,δὲ,δέ,G1161,2771
100593,2Corinthiens,1,18,ὁ,ὁ,G3588,19785
100594,2Corinthiens,1,18,θεός,θεός,G2316,1311
100595,2Corinthiens,1,18,ὅτι,ὅτι,G3754,1291
100596,2Corinthiens,1,18,ὁ,ὁ,G3588,19785
100597,2Corinthiens,1,18,λόγος,λόγος,G3056,330
100598,2Corinthiens,1,18,ἡμῶν,ἐγώ,G1473,2462
100599,2Corinthiens,1,18,ὁ,ὁ,G3588,19785
100600,2Corinthiens,1,18,πρὸς,πρός,G4314,699
100601,2Corinthiens,1,18,ὑμᾶς,σύ,G4771,2896
100602,2Corinthiens,1,18,οὐκ,οὐ,G3756,1667
100603,2Corinthiens,1,18,ἔστιν,εἰμί,G1510,2458
100604,2Corinthiens,1,18,ναὶ,ναί,G3483,34
100605,2Corinthiens,1,18,καὶ,καί,G2532,9108
100606,2Corinthiens,1,18,οὔ,οὐ,G3756,1667
100607,2Corinthiens,1,19,ὁ,ὁ,G3588,19785
100608,2Corinthiens,1,19,τοῦ,ὁ,G3588,19785
100609,2Corinthiens,1,19,θεοῦ,θεός,G2316,1311
100610,2Corinthiens,1,19,γὰρ,γάρ,G1063,1039
100611,2Corinthiens,1,19,υἱὸς,υἱός,G5207,372
100612,2Corinthiens,1,19,Ἰησοῦς,Ἰησοῦς,G2424,910
100613,2Corinthiens,1,19,Χριστὸς,Χριστός,G5547,529
100614,2Corinthiens,1,19,ὁ,ὁ,G3588,19785
100615,2Corinthiens,1,19,ἐν,ἐν,G1722,2728
100616,2Corinthiens,1,19,ὑμῖν,σύ,G4771,2896
100617,2Corinthiens,1,19,δι᾽,διά,G1223,666
100618,2Corinthiens,1,19,ἡμῶν,ἐγώ,G1473,2462
100619,2Corinthiens,1,19,κηρυχθείς,κηρύσσω,G2784,61
100620,2Corinthiens,1,19,δι᾽,διά,G1223,666
100621,2Corinthiens,1,19,ἐμοῦ,ἐγώ,G1700,113
100622,2Corinthiens,1,19,καὶ,καί,G2532,9108
100623,2Corinthiens,1,19,Σιλουανοῦ,Σιλουανός,G4610,4
100624,2Corinthiens,1,19,καὶ,καί,G2532,9108
100625,2Corinthiens,1,19,Τιμοθέου,Τιμόθεος,G5095,24
100626,2Corinthiens,1,19,οὐκ,οὐ,G3756,1667
100627,2Corinthiens,1,19,ἐγένετο,γίνομαι,G1096,662
100628,2Corinthiens,1,19,ναὶ,ναί,G3483,34
100629,2Corinthiens,1,19,καὶ,καί,G2532,9108
100630,2Corinthiens,1,19,οὒ,οὐ,G3756,1667
100631,2Corinthiens,1,19,ἀλλὰ,ἀλλά,G0235,638
100632,2Corinthiens,1,19,ναὶ,ναί,G3483,34
100633,2Corinthiens,1,19,ἐν,ἐν,G1722,2728
