tagnt_word_n,book,chapter,verse,orig,lex,strong,freq
86022,Romains,1,5,οὗ,ὅς,G3739,1408
86023,Romains,1,5,ἐλάβομεν,λαμβάνω,G2983,257
86024,Romains,1,5,χάριν,χάρις,G5485,154
86025,Romains,1,5,καὶ,καί,G2532,9108
86026,Romains,1,5,ἀποστολὴν,ἀποστολή,G0651,4
86027,Romains,1,5,εἰς,εἰς,G1519,1757
86028,Romains,1,5,ὑπακοὴν,ὑπακοή,G5218,15
86029,Romains,1,5,πίστεως,πίστις,G4102,242
86030,Romains,1,5,ἐν,ἐν,G1722,2728
86031,Romains,1,5,πᾶσιν,πᾶς,G3956,1236
86032,Romains,1,5,τοῖς,ὁ,G3588,19785
86033,Romains,1,5,ἔθνεσιν,ἔθνος,G1484,163
86034,Romains,1,5,ὑπὲρ,ὑπέρ,G5228,153
86035,Romains,1,5,τοῦ,ὁ,G3588,19785
86036,Romains,1,5,ὀνόματος,ὄνομα,G3686,229
86037,Romains,1,5,αὐτοῦ,αὐτός,G0846,5558
86038,Romains,1,6,ἐν,ἐν,G1722,2728
86039,Romains,1,6,οἷς,ὅς,G3739,1408
86040,Romains,1,6,ἐστε,εἰμί,G1510,2458
86041,Romains,1,6,καὶ,καί,G2532,9108
86042,Romains,1,6,ὑμεῖς,σύ,G4771,2896
86043,Romains,1,6,κλητοὶ,κλητός,G2822,10
86044,Romains,1,6,Ἰησοῦ,Ἰησοῦς,G2424,910
86045,Romains,1,6,Χριστοῦ,Χριστός,G5547,529
86046,Romains,1,7,πᾶσιν,πᾶς,G3956,1236
86047,Romains,1,7,τοῖς,ὁ,G3588,19785
86048,Romains,1,7,οὖσιν,εἰμί,G1510,2458
86049,Romains,1,7,ἐν,ἐν,G1722,2728
86050,Romains,1,7,Ῥώμῃ,Ῥώμη,G4516,8
86051,Romains,1,7,ἀγαπητοῖς,ἀγαπητός,G0027,61
86052,Romains,1,7,θεοῦ,θεός,G2316,1311
86053,Romains,1,7,κλητοῖς,κλητός,G2822,10
86054,Romains,1,7,ἁγίοις,ἅγιος,G0040,224
86055,Romains,1,7,χάρις,χάρις,G5485,154
86056,Romains,1,7,ὑμῖν,σύ,G4771,2896
86057,Romains,1,7,καὶ,καί,G2532,9108
86058,Romains,1,7,εἰρήνη,εἰρήνη,G1515,92
86059,Romains,1,7,ἀπὸ,ἀπό,G0575,640
86060,Romains,1,7,θεοῦ,θεός,G2316,1311
86061,Romains,1,7,πατρὸς,πατήρ,G3962,414
86062,Romains,1,7,ἡμῶν,ἐγώ,G1473,2462
86063,Romains,1,7,καὶ,καί,G2532,9108
86064,Romains,1,7,κυρίου,κύριος,G2962,716
86065,Romains,1,7,Ἰησοῦ,Ἰησοῦς,G2424,910
86066,Romains,1,7,Χριστοῦ,Χριστός,G5547,529
86067,Romains,1,8,Πρῶτον,πρῶτος,G4413,154
86068,Romains,1,8,μὲν,μέν,G3303,178
86069,Romains,1,8,εὐχαριστῶ,εὐχαριστέω,G2168,38
86070,Romains,1,8,τῷ,ὁ,G3588,19785
86071,Romains,1,8,θεῷ,θεός,G2316,1311
86072,Romains,1,8,μου,ἐγώ,G1473,2462
86073,Romains,1,8,διὰ,διά,G1223,666
86074,Romains,1,8,Ἰησοῦ,Ἰησοῦς,G2424,910
86075,Romains,1,8,Χριστοῦ,Χριστός,G5547,529
86076,Romains,1,8,περὶ,περί,G4012,331
86077,Romains,1,8,πάντων,πᾶς,G3956,1236
86078,Romains,1,8,ὑμῶν,σύ,G4771,2896
86079,Romains,1,8,ὅτι,ὅτι,G3754,1291
86080,Romains,1,8,ἡ,ὁ,G3588,19785
86081,Romains,1,8,πίστις,πίστις,G4102,242
86082,Romains,1,8,ὑμῶν,σύ,G4771,2896
86083,Romains,1,8,καταγγέλλεται,καταγγέλλω,G2605,18
86084,Romains,1,8,ἐν,ἐν,G1722,2728
86085,Romains,1,8,ὅλῳ,ὅλος,G3650,109
86086,Romains,1,8,τῷ,ὁ,G3588,19785
86087,Romains,1,8,κόσμῳ,κόσμος,G2889,185
86088,Romains,1,9,μάρτυς,μάρτυς,G3144,35
86089,Romains,1,9,γάρ,γάρ,G1063,1039
86090,Romains,1,9,μού,ἐγώ,G1473,2462
86091,Romains,1,9,ἐστιν,εἰμί,G1510,2458
86092,Romains,1,9,ὁ,ὁ,G3588,19785
86093,Romains,1,9,θεός,θεός,G2316,1311
86094,Romains,1,9,ᾧ,ὅς,G3739,1408
86095,Romains,1,9,λατρεύω,λατρεύω,G3000,20
86096,Romains,1,9,ἐν,ἐν,G1722,2728
86097,Romains,1,9,τῷ,ὁ,G3588,19785
86098,Romains,1,9,πνεύματί,πνεῦμα,G4151,378
86099,Romains,1,9,μου,ἐγώ,G1473,2462
86100,Romains,1,9,ἐν,ἐν,G1722,2728
86101,Romains,1,9,τῷ,ὁ,G3588,19785
86102,Romains,1,9,εὐαγγελίῳ,εὐαγγέλιον,G2098,76
86103,Romains,1,9,τοῦ,ὁ,G3588,19785
86104,Romains,1,9,υἱοῦ,υἱός,G5207,372
86105,Romains,1,9,αὐτοῦ,αὐτός,G0846,5558
86106,Romains,1,9,ὡς,ὡς,G5613,501
86107,Romains,1,9,ἀδιαλείπτως,ἀδιαλείπτως,G0089,4
86108,Romains,1,9,μνείαν,μνεία,G3417,7
86109,Romains,1,9,ὑμῶν,σύ,G4771,2896
86110,Romains,1,9,ποιοῦμαι,ποιέω,G4160,568
86111,Romains,1,10,πάντοτε,πάντοτε,G3842,41
86112,Romains,1,10,ἐπὶ,ἐπί,G1909,884
86113,Romains,1,10,τῶν,ὁ,G3588,19785
86114,Romains,1,10,προσευχῶν,προσευχή,G4335,36
86115,Romains,1,10,μου,ἐγώ,G1473,2462
86116,Romains,1,10,δεόμενος,δέομαι,G1189,22
86117,Romains,1,10,εἴ,εἰ,G1487,506
86118,Romains,1,10,πως,πως,G4458,15
86119,Romains,1,10,ἤδη,ἤδη,G2235,61
86120,Romains,1,10,ποτὲ,ποτέ,G4218,29
86121,Romains,1,10,εὐοδωθήσομαι,εὐοδόω,G2137,4
86122,Romains,1,10,ἐν,ἐν,G1722,2728
86123,Romains,1,10,τῷ,ὁ,G3588,19785
86124,Romains,1,10,θελήματι,θέλημα,G2307,62
86125,Romains,1,10,τοῦ,ὁ,G3588,19785
86126,Romains,1,10,θεοῦ,θεός,G2316,1311
86127,Romains,1,10,ἐλθεῖν,ἔρχομαι,G2064,630
86128,Romains,1,10,πρὸς,πρός,G4314,699
86129,Romains,1,10,ὑμᾶς,σύ,G4771,2896
86130,Romains,1,11,ἐπιποθῶ,ἐπιποθέω,G1971,9
86131,Romains,1,11,γὰρ,γάρ,G1063,1039
86132,Romains,1,11,ἰδεῖν,εἴδω,G1492,374
86133,Romains,1,11,ὑμᾶς,σύ,G4771,2896
86134,Romains,1,11,ἵνα,ἵνα,G2443,668
86135,Romains,1,11,τι,τις,G5100,525
86136,Romains,1,11,μεταδῶ,μεταδίδωμι,G3330,5
86137,Romains,1,11,χάρισμα,χάρισμα,G5486,17
86138,Romains,1,11,ὑμῖν,σύ,G4771,2896
86139,Romains,1,11,πνευματικὸν,πνευματικός,G4152,26
86140,Romains,1,11,εἰς,εἰς,G1519,1757
86141,Romains,1,11,τὸ,ὁ,G3588,19785
86142,Romains,1,11,στηριχθῆναι,στηρίζω,G4741,13
86143,Romains,1,11,ὑμᾶς,σύ,G4771,2896
86144,Romains,1,12,τοῦτο,οὗτος,G3778,1380
86145,Romains,1,12,δέ,δέ,G1161,2771
86146,Romains,1,12,ἐστιν,εἰμί,G1510,2458
86147,Romains,1,12,συμπαρακληθῆναι,συμπαρακαλέω,G4837,1
86148,Romains,1,12,ἐν,ἐν,G1722,2728
86149,Romains,1,12,ὑμῖν,σύ,G4771,2896
86150,Romains,1,12,διὰ,διά,G1223,666
86151,Romains,1,12,τῆς,ὁ,G3588,19785
86152,Romains,1,12,ἐν,ἐν,G1722,2728
86153,Romains,1,12,ἀλλήλοις,ἀλλήλων,G0240,100
86154,Romains,1,12,πίστεως,πίστις,G4102,242
86155,Romains,1,12,ὑμῶν,σύ,G4771,2896
86156,Romains,1,12,τε,τε,G5037,212
86157,Romains,1,12,καὶ,καί,G2532,9108
86158,Romains,1,12,ἐμοῦ,ἐγώ,G1700,113
86159,Romains,1,13,Οὐ,οὐ,G3756,1667
86160,Romains,1,13,θέλω,θέλω,G2309,208
86161,Romains,1,13,δὲ,δέ,G1161,2771
86162,Romains,1,13,ὑμᾶς,σύ,G4771,2896
86163,Romains,1,13,ἀγνοεῖν,ἀγνοέω,G0050,22
86164,Romains,1,13,ἀδελφοί,ἀδελφός,G0080,343
86165,Romains,1,13,ὅτι,ὅτι,G3754,1291
86166,Romains,1,13,πολλάκις,πολλάκις,G4178,18
86167,Romains,1,13,προεθέμην,προτίθημι,G4388,3
86168,Romains,1,13,ἐλθεῖν,ἔρχομαι,G2064,630
86169,Romains,1,13,πρὸς,πρός,G4314,699
86170,Romains,1,13,ὑμᾶς,σύ,G4771,2896
86171,Romains,1,13,καὶ,καί,G2532,9108
86172,Romains,1,13,ἐκωλύθην,κωλύω,G2967,23
86173,Romains,1,13,ἄχρι,ἄχρι,G0891,49
86174,Romains,1,13,τοῦ,ὁ,G3588,19785
86175,Romains,1,13,δεῦρο,δεῦρο,G1204,9
86176,Romains,1,13,ἵνα,ἵνα,G2443,668
86177,Romains,1,13,τινὰ,τις,G5100,525
86178,Romains,1,13,καρπὸν,καρπός,G2590,66
86179,Romains,1,13,σχῶ,ἔχω,G2192,706
86180,Romains,1,13,καὶ,καί,G2532,9108
86181,Romains,1,13,ἐν,ἐν,G1722,2728
86182,Romains,1,13,ὑμῖν,σύ,G4771,2896
86183,Romains,1,13,καθὼς,καθώς,G2531,182
86184,Romains,1,13,καὶ,καί,G2532,9108
86185,Romains,1,13,ἐν,ἐν,G1722,2728
86186,Romains,1,13,τοῖς,ὁ,G3588,19785
86187,Romains,1,13,λοιποῖς,λοιπός,G3062,40
86188,Romains,1,13,ἔθνεσιν,ἔθνος,G1484,163
86189,Romains,1,14,Ἕλλησίν,Ἕλλην,G1672,25
86190,Romains,1,14,τε,τε,G5037,212
86191,Romains,1,14,καὶ,καί,G2532,9108
86192,Romains,1,14,βαρβάροις,βάρβαρος,G0915,6
86193,Romains,1,14,σοφοῖς,σοφός,G4680,20
86194,Romains,1,14,τε,τε,G5037,212
86195,Romains,1,14,καὶ,καί,G2532,9108
86196,Romains,1,14,ἀνοήτοις,ἀνόητος,G0453,6
86197,Romains,1,14,ὀφειλέτης,ὀφειλέτης,G3781,7
86198,Romains,1,14,εἰμί,εἰμί,G1510,2458
86199,Romains,1,15,οὕτως,οὕτω,G3779,207
86200,Romains,1,15,τὸ,ὁ,G3588,19785
86201,Romains,1,15,κατ᾽,κατά,G2596,472
86202,Romains,1,15,ἐμὲ,ἐγώ,G1473,2462
86203,Romains,1,15,πρόθυμον,πρόθυμος,G4289,3
86204,Romains,1,15,καὶ,καί,G2532,9108
86205,Romains,1,15,ὑμῖν,σύ,G4771,2896
86206,Romains,1,15,τοῖς,ὁ,G3588,19785
86207,Romains,1,15,ἐν,ἐν,G1722,2728
86208,Romains,1,15,Ῥώμῃ,Ῥώμη,G4516,8
86209,Romains,1,15,εὐαγγελίσασθαι,εὐαγγελίζομαι,G2097,53
86210,Romains,1,16,οὐ,οὐ,G3756,1667
86211,Romains,1,16,γὰρ,γάρ,G1063,1039
86212,Romains,1,16,ἐπαισχύνομαι,ἐπαισχύνομαι,G1870,11
86213,Romains,1,16,τὸ,ὁ,G3588,19785
86214,Romains,1,16,εὐαγγέλιον,εὐαγγέλιον,G2098,76
86217,Romains,1,16,δύναμις,δύναμις,G1411,119
86218,Romains,1,16,γὰρ,γάρ,G1063,1039
86219,Romains,1,16,θεοῦ,θεός,G2316,1311
86220,Romains,1,16,ἐστιν,εἰμί,G1510,2458
86221,Romains,1,16,εἰς,εἰς,G1519,1757
86222,Romains,1,16,σωτηρίαν,σωτηρία,G4991,47
86223,Romains,1,16,παντὶ,πᾶς,G3956,1236
86224,Romains,1,16,τῷ,ὁ,G3588,19785
86225,Romains,1,16,πιστεύοντι,πιστεύω,G4100,238
86226,Romains,1,16,Ἰουδαίῳ,Ἰουδαῖος,G2453,194
86227,Romains,1,16,τε,τε,G5037,212
86228,Romains,1,16,πρῶτον,πρῶτος,G4413,154
86229,Romains,1,16,καὶ,καί,G2532,9108
86230,Romains,1,16,Ἕλληνι,Ἕλλην,G1672,25
86231,Romains,1,17,δικαιοσύνη,δικαιοσύνη,G1343,92
86232,Romains,1,17,γὰρ,γάρ,G1063,1039
86233,Romains,1,17,θεοῦ,θεός,G2316,1311
86234,Romains,1,17,ἐν,ἐν,G1722,2728
86235,Romains,1,17,αὐτῷ,αὐτός,G0846,5558
86236,Romains,1,17,ἀποκαλύπτεται,ἀποκαλύπτω,G0601,26
86237,Romains,1,17,ἐκ,ἐκ,G1537,912
86238,Romains,1,17,πίστεως,πίστις,G4102,242
86239,Romains,1,17,εἰς,εἰς,G1519,1757
86240,Romains,1,17,πίστιν,πίστις,G4102,242
86241,Romains,1,17,καθὼς,καθώς,G2531,182
86242,Romains,1,17,γέγραπται,γράφω,G1125,190
86243,Romains,1,17,ὁ,ὁ,G3588,19785
86244,Romains,1,17,δὲ,δέ,G1161,2771
86245,Romains,1,17,δίκαιος,δίκαιος,G1342,80
86246,Romains,1,17,ἐκ,ἐκ,G1537,912
86247,Romains,1,17,πίστεως,πίστις,G4102,242
86248,Romains,1,17,ζήσεται,ζάω,G2198,139
86249,Romains,1,18,Ἀποκαλύπτεται,ἀποκαλύπτω,G0601,26
86250,Romains,1,18,γὰρ,γάρ,G1063,1039
86251,Romains,1,18,ὀργὴ,ὀργή,G3709,36
86252,Romains,1,18,θεοῦ,θεός,G2316,1311
86253,Romains,1,18,ἀπ᾽,ἀπό,G0575,640
86254,Romains,1,18,οὐρανοῦ,οὐρανός,G3772,273
86255,Romains,1,18,ἐπὶ,ἐπί,G1909,884
86256,Romains,1,18,πᾶσαν,πᾶς,G3956,1236
86257,Romains,1,18,ἀσέβειαν,ἀσέβεια,G0763,6
86258,Romains,1,18,καὶ,καί,G2532,9108
86259,Romains,1,18,ἀδικίαν,ἀδικία,G0093,25
86260,Romains,1,18,ἀνθρώπων,ἄνθρωπος,G0444,549
86261,Romains,1,18,τῶν,ὁ,G3588,19785
86262,Romains,1,18,τὴν,ὁ,G3588,19785
86263,Romains,1,18,ἀλήθειαν,ἀλήθεια,G0225,108
86264,Romains,1,18,ἐν,ἐν,G1722,2728
86265,Romains,1,18,ἀδικίᾳ,ἀδικία,G0093,25
86266,Romains,1,18,κατεχόντων,κατέχω,G2722,17
86267,Romains,1,19,διότι,διότι,G1360,23
86268,Romains,1,19,τὸ,ὁ,G3588,19785
86269,Romains,1,19,γνωστὸν,γνωστός,G1110,15
86270,Romains,1,19,τοῦ,ὁ,G3588,19785
86271,Romains,1,19,θεοῦ,θεός,G2316,1311
86272,Romains,1,19,φανερόν,φανερός,G5318,18
86273,Romains,1,19,ἐστιν,εἰμί,G1510,2458
86274,Romains,1,19,ἐν,ἐν,G1722,2728
86275,Romains,1,19,αὐτοῖς,αὐτός,G0846,5558
86276,Romains,1,19,ὁ,ὁ,G3588,19785
86277,Romains,1,19,θεὸς,θεός,G2316,1311
86278,Romains,1,19,γὰρ,γάρ,G1063,1039
86279,Romains,1,19,αὐτοῖς,αὐτός,G0846,5558
86280,Romains,1,19,ἐφανέρωσεν,φανερόω,G5319,49
86281,Romains,1,20,τὰ,ὁ,G3588,19785
86282,Romains,1,20,γὰρ,γάρ,G1063,1039
86283,Romains,1,20,ἀόρατα,ἀόρατος,G0517,5
86284,Romains,1,20,αὐτοῦ,αὐτός,G0846,5558
86285,Romains,1,20,ἀπὸ,ἀπό,G0575,640
86286,Romains,1,20,κτίσεως,κτίσις,G2937,19
86287,Romains,1,20,κόσμου,κόσμος,G2889,185
86288,Romains,1,20,τοῖς,ὁ,G3588,19785
86289,Romains,1,20,ποιήμασιν,ποίημα,G4161,2
86290,Romains,1,20,νοούμενα,νοέω,G3539,14
86291,Romains,1,20,καθορᾶται,καθοράω,G2529,1
86292,Romains,1,20,ἥ,ὁ,G3588,19785
86293,Romains,1,20,τε,τε,G5037,212
86294,Romains,1,20,ἀΐδιος,ἀΐδιος,G0126,2
86295,Romains,1,20,αὐτοῦ,αὐτός,G0846,5558
86296,Romains,1,20,δύναμις,δύναμις,G1411,119
86297,Romains,1,20,καὶ,καί,G2532,9108
86298,Romains,1,20,θειότης,θειότης,G2305,1
86299,Romains,1,20,εἰς,εἰς,G1519,1757
86300,Romains,1,20,τὸ,ὁ,G3588,19785
86301,Romains,1,20,εἶναι,εἰμί,G1510,2458
86302,Romains,1,20,αὐτοὺς,αὐτός,G0846,5558
86303,Romains,1,20,ἀναπολογήτους,ἀναπολόγητος,G0379,2
86304,Romains,1,21,διότι,διότι,G1360,23
86305,Romains,1,21,γνόντες,γινώσκω,G1097,218
86306,Romains,1,21,τὸν,ὁ,G3588,19785
86307,Romains,1,21,θεὸν,θεός,G2316,1311
86308,Romains,1,21,οὐχ,οὐ,G3756,1667
86309,Romains,1,21,ὡς,ὡς,G5613,501
86310,Romains,1,21,θεὸν,θεός,G2316,1311
86311,Romains,1,21,ἐδόξασαν,δοξάζω,G1392,60
86312,Romains,1,21,ἢ,ἤ,G2228,346
86313,Romains,1,21,ηὐχαρίστησαν,εὐχαριστέω,G2168,38
86314,Romains,1,21,ἀλλ᾽,ἀλλά,G0235,638
86315,Romains,1,21,ἐματαιώθησαν,ματαιόω,G3154,1
86316,Romains,1,21,ἐν,ἐν,G1722,2728
86317,Romains,1,21,τοῖς,ὁ,G3588,19785
86318,Romains,1,21,διαλογισμοῖς,διαλογισμός,G1261,14
86319,Romains,1,21,αὐτῶν,αὐτός,G0846,5558
86320,Romains,1,21,καὶ,καί,G2532,9108
86321,Romains,1,21,ἐσκοτίσθη,σκοτίζω,G4654,5
86322,Romains,1,21,ἡ,ὁ,G3588,19785
86323,Romains,1,21,ἀσύνετος,ἀσύνετος,G0801,5
86324,Romains,1,21,αὐτῶν,αὐτός,G0846,5558
86325,Romains,1,21,καρδία,καρδία,G2588,155
86326,Romains,1,22,φάσκοντες,φάσκω,G5335,3
86327,Romains,1,22,εἶναι,εἰμί,G1510,2458
86328,Romains,1,22,σοφοὶ,σοφός,G4680,20
86329,Romains,1,22,ἐμωράνθησαν,μωραίνω,G3471,4
86330,Romains,1,23,καὶ,καί,G2532,9108
86331,Romains,1,23,ἤλλαξαν,ἀλλάσσω,G0236,6
86332,Romains,1,23,τὴν,ὁ,G3588,19785
86333,Romains,1,23,δόξαν,δόξα,G1391,166
86334,Romains,1,23,τοῦ,ὁ,G3588,19785
86335,Romains,1,23,ἀφθάρτου,ἄφθαρτος,G0862,7
86336,Romains,1,23,θεοῦ,θεός,G2316,1311
86337,Romains,1,23,ἐν,ἐν,G1722,2728
86338,Romains,1,23,ὁμοιώματι,ὁμοίωμα,G3667,6
86339,Romains,1,23,εἰκόνος,εἰκών,G1504,23
86340,Romains,1,23,φθαρτοῦ,φθαρτός,G5349,6
86341,Romains,1,23,ἀνθρώπου,ἄνθρωπος,G0444,549
86342,Romains,1,23,καὶ,καί,G2532,9108
86343,Romains,1,23,πετεινῶν,πετεινός,G4071,14
86344,Romains,1,23,καὶ,καί,G2532,9108
86345,Romains,1,23,τετραπόδων,τετράπους,G5074,3
86346,Romains,1,23,καὶ,καί,G2532,9108
86347,Romains,1,23,ἑρπετῶν,ἑρπετόν,G2062,4
86348,Romains,1,24,Διὸ,διό,G1352,53
86350,Romains,1,24,παρέδωκεν,παραδίδωμι,G3860,118
86351,Romains,1,24,αὐτοὺς,αὐτός,G0846,5558
86352,Romains,1,24,ὁ,ὁ,G3588,19785
86353,Romains,1,24,θεὸς,θεός,G2316,1311
86354,Romains,1,24,ἐν,ἐν,G1722,2728
86355,Romains,1,24,ταῖς,ὁ,G3588,19785
86356,Romains,1,24,ἐπιθυμίαις,ἐπιθυμία,G1939,38
86357,Romains,1,24,τῶν,ὁ,G3588,19785
86358,Romains,1,24,καρδιῶν,καρδία,G2588,155
86359,Romains,1,24,αὐτῶν,αὐτός,G0846,5558
86360,Romains,1,24,εἰς,εἰς,G1519,1757
86361,Romains,1,24,ἀκαθαρσίαν,ἀκαθαρσία,G0167,10
86362,Romains,1,24,τοῦ,ὁ,G3588,19785
86363,Romains,1,24,ἀτιμάζεσθαι,ἀτιμάζω,G0818,7
86364,Romains,1,24,τὰ,ὁ,G3588,19785
86365,Romains,1,24,σώματα,σῶμα,G4983,142
86366,Romains,1,24,αὐτῶν,αὐτός,G0846,5558
86367,Romains,1,24,ἐν,ἐν,G1722,2728
86368,Romains,1,24,αὐτοῖς,αὐτός,G0846,5558
86369,Romains,1,25,οἵτινες,ὅστις,G3748,144
86370,Romains,1,25,μετήλλαξαν,μεταλλάσσω,G3337,2
86371,Romains,1,25,τὴν,ὁ,G3588,19785
86372,Romains,1,25,ἀλήθειαν,ἀλήθεια,G0225,108
86373,Romains,1,25,τοῦ,ὁ,G3588,19785
86374,Romains,1,25,θεοῦ,θεός,G2316,1311
86375,Romains,1,25,ἐν,ἐν,G1722,2728
86376,Romains,1,25,τῷ,ὁ,G3588,19785
86377,Romains,1,25,ψεύδει,ψεῦδος,G5579,10
86378,Romains,1,25,καὶ,καί,G2532,9108
86379,Romains,1,25,ἐσεβάσθησαν,σεβάζομαι,G4573,1
86380,Romains,1,25,καὶ,καί,G2532,9108
86381,Romains,1,25,ἐλάτρευσαν,λατρεύω,G3000,20
86382,Romains,1,25,τῆ,ὁ,G3588,19785
86383,Romains,1,25,κτίσει,κτίσις,G2937,19
86384,Romains,1,25,παρὰ,παρά,G3844,194
86385,Romains,1,25,τὸν,ὁ,G3588,19785
86386,Romains,1,25,κτίσαντα,κτίζω,G2936,15
86387,Romains,1,25,ὅς,ὅς,G3739,1408
86388,Romains,1,25,ἐστιν,εἰμί,G1510,2458
86389,Romains,1,25,εὐλογητὸς,εὐλογητός,G2128,8
86390,Romains,1,25,εἰς,εἰς,G1519,1757
86391,Romains,1,25,τοὺς,ὁ,G3588,19785
86392,Romains,1,25,αἰῶνας,αἰών,G0165,123
86393,Romains,1,25,ἀμήν,ἀμήν,G0281,134
86394,Romains,1,26,Διὰ,διά,G1223,666
86395,Romains,1,26,τοῦτο,οὗτος,G3778,1380
86396,Romains,1,26,παρέδωκεν,παραδίδωμι,G3860,118
86397,Romains,1,26,αὐτοὺς,αὐτός,G0846,5558
86398,Romains,1,26,ὁ,ὁ,G3588,19785
86399,Romains,1,26,θεὸς,θεός,G2316,1311
86400,Romains,1,26,εἰς,εἰς,G1519,1757
86401,Romains,1,26,πάθη,πάθος,G3806,3
86402,Romains,1,26,ἀτιμίας,ἀτιμία,G0819,7
86403,Romains,1,26,αἵ,ὁ,G3588,19785
86404,Romains,1,26,τε,τε,G5037,212
86405,Romains,1,26,γὰρ,γάρ,G1063,1039
86406,Romains,1,26,θήλειαι,θῆλυς,G2338,5
86407,Romains,1,26,αὐτῶν,αὐτός,G0846,5558
86408,Romains,1,26,μετήλλαξαν,μεταλλάσσω,G3337,2
86409,Romains,1,26,τὴν,ὁ,G3588,19785
86410,Romains,1,26,φυσικὴν,φυσικός,G5446,3
86411,Romains,1,26,χρῆσιν,χρῆσις,G5540,2
86412,Romains,1,26,εἰς,εἰς,G1519,1757
86413,Romains,1,26,τὴν,ὁ,G3588,19785
86414,Romains,1,26,παρὰ,παρά,G3844,194
86415,Romains,1,26,φύσιν,φύσις,G5449,14
86416,Romains,1,27,ὁμοίως,ὁμοίως,G3668,31
86417,Romains,1,27,τε,τε,G5037,212
86418,Romains,1,27,καὶ,καί,G2532,9108
86419,Romains,1,27,οἱ,ὁ,G3588,19785
86420,Romains,1,27,ἄρσενες,ἄρρην,G0730,9
86421,Romains,1,27,ἀφέντες,ἀφίημι,G0863,140
86422,Romains,1,27,τὴν,ὁ,G3588,19785
86423,Romains,1,27,φυσικὴν,φυσικός,G5446,3
86424,Romains,1,27,χρῆσιν,χρῆσις,G5540,2
86425,Romains,1,27,τῆς,ὁ,G3588,19785
86426,Romains,1,27,θηλείας,θῆλυς,G2338,5
86427,Romains,1,27,ἐξεκαύθησαν,ἐκκαίω,G1572,1
86428,Romains,1,27,ἐν,ἐν,G1722,2728
86429,Romains,1,27,τῆ,ὁ,G3588,19785
86430,Romains,1,27,ὀρέξει,ὄρεξις,G3715,1
86431,Romains,1,27,αὐτῶν,αὐτός,G0846,5558
86432,Romains,1,27,εἰς,εἰς,G1519,1757
86433,Romains,1,27,ἀλλήλους,ἀλλήλων,G0240,100
