Unnamed: 0,book,chapter,verse,orig,lex,strong,freq
191724,Psaumes,1,3,בְּעִתּ֗וֹ,עֵת,H6256,296
191725,Psaumes,1,3,וְעָלֵ֥הוּ,עָלֶה,H5929,18
191726,Psaumes,1,3,לֹֽא־,לֹא,H3808,5170
191727,Psaumes,1,3,יִבּ֑וֹל,נָבֵל,H5034,25
191728,Psaumes,1,3,וְכֹ֖ל,כֹּל,H3605,5415
191729,Psaumes,1,3,אֲשֶׁר־,אֲשֶׁר,H0834,5499
191730,Psaumes,1,3,יַעֲשֶׂ֣ה,עָשָׂה,H6213,2629
191731,Psaumes,1,3,יַצְלִֽיחַ׃,צָלֵחַ,H6743,65
191732,Psaumes,1,4,לֹא־,לֹא,H3808,5170
191733,Psaumes,1,4,כֵ֥ן,כֵּן,H3651,765
191734,Psaumes,1,4,הָרְשָׁעִ֑ים,רָשָׁע,H7563,263
191735,Psaumes,1,4,כִּ֥י,כִּי [אם],H3588,4485
191736,Psaumes,1,4,אִם־,[כִּי] אם,H0518,1073
191737,Psaumes,1,4,כַּ֝מֹּ֗ץ,מוֹץ,H4671,8
191738,Psaumes,1,4,אֲֽשֶׁר־,אֲשֶׁר,H0834,5499
191739,Psaumes,1,4,תִּדְּפֶ֥נּוּ,נָדַף,H5086,9
191740,Psaumes,1,4,רֽוּחַ׃,רוּחַ,H7307,378
191741,Psaumes,1,5,עַל־,עַל,H5921,5774
191742,Psaumes,1,5,כֵּ֤ן׀,כֵּן,H3651,765
191743,Psaumes,1,5,לֹא־,לֹא,H3808,5170
191744,Psaumes,1,5,יָקֻ֣מוּ,קוּם,H6965,628
191745,Psaumes,1,5,רְ֭שָׁעִים,רָשָׁע,H7563,263
191746,Psaumes,1,5,בַּמִּשְׁפָּ֑ט,מִשְׁפָּט,H4941,422
191747,Psaumes,1,5,וְ֝חַטָּאִ֗ים,חַטָּא,H2400,19
191748,Psaumes,1,5,בַּעֲדַ֥ת,עֵדָה,H5712,149
191749,Psaumes,1,5,צַדִּיקִֽים׃,צַדִּיק,H6662,206
191750,Psaumes,1,6,כִּֽי־,כִּי,H3588,4485
191751,Psaumes,1,6,יוֹדֵ֣עַ,יָדַע,H3045,946
191752,Psaumes,1,6,יְ֭הוָה,יהוה,H3068,6528
191753,Psaumes,1,6,דֶּ֣רֶךְ,דֶּ֫רֶךְ,H1870,708
191754,Psaumes,1,6,צַדִּיקִ֑ים,צַדִּיק,H6662,206
191755,Psaumes,1,6,וְדֶ֖רֶךְ,דֶּ֫רֶךְ,H1870,708
191756,Psaumes,1,6,רְשָׁעִ֣ים,רָשָׁע,H7563,263
191757,Psaumes,1,6,תֹּאבֵֽד׃,אָבַד,H0006,184
191758,Psaumes,2,1,לָ֭מָּה,מָה,H4100,753
191759,Psaumes,2,1,רָגְשׁ֣וּ,רָגַשׁ,H7283,1
191760,Psaumes,2,1,גוֹיִ֑ם,גּוֹי,H1471,561
191761,Psaumes,2,1,וּ֝לְאֻמִּ֗ים,לְאֹם,H3816,31
191762,Psaumes,2,1,יֶהְגּוּ־,הָגָה,H1897,25
191763,Psaumes,2,1,רִֽיק׃,רִיק,H7385,12
191764,Psaumes,2,2,יִ֥תְיַצְּב֨וּ׀,יָצַב,H3320,48
191765,Psaumes,2,2,מַלְכֵי־,מֶ֫לֶךְ,H4428,2526
191766,Psaumes,2,2,אֶ֗רֶץ,אֶ֫רֶץ,H0776,2504
191767,Psaumes,2,2,וְרוֹזְנִ֥ים,רָזַן,H7336,6
191768,Psaumes,2,2,נֽוֹסְדוּ־,יָסַד,H3245,43
191769,Psaumes,2,2,יָ֑חַד,יַ֫חַד,H3162,141
191770,Psaumes,2,2,עַל־,עַל,H5921,5774
191771,Psaumes,2,2,יְ֝הוָה,יהוה,H3068,6528
191772,Psaumes,2,2,וְעַל־,עַל,H5921,5774
191773,Psaumes,2,2,מְשִׁיחֽוֹ׃,מָשִׁיחַ,H4899,39
191774,Psaumes,2,3,נְֽ֭נַתְּקָה,נָתַק,H5423,27
191775,Psaumes,2,3,אֶת־,אֵת,H0853,10947
191776,Psaumes,2,3,מֽוֹסְרוֹתֵ֑ימוֹ,מוֹסֵר,H4147,11
191777,Psaumes,2,3,וְנַשְׁלִ֖יכָה,שָׁלַךְ,H7993,125
191778,Psaumes,2,3,מִמֶּ֣נּוּ,מִן־,H4480,1190
191779,Psaumes,2,3,עֲבֹתֵֽימוֹ׃,עֲבֹת,H5688,24
191780,Psaumes,2,4,יוֹשֵׁ֣ב,יָשַׁב,H3427,1078
191781,Psaumes,2,4,בַּשָּׁמַ֣יִם,שָׁמַיִם,H8064,421
191782,Psaumes,2,4,יִשְׂחָ֑ק,שָׂחַק,H7832,36
191783,Psaumes,2,4,אֲ֝דֹנָ֗י,אֲדֹנָי,H0136,440
191784,Psaumes,2,4,יִלְעַג־,לָעַג,H3932,18
191785,Psaumes,2,5,אָ֤ז,אָז,H0227,141
191786,Psaumes,2,5,יְדַבֵּ֣ר,דָבַר,H1696,1142
191787,Psaumes,2,5,אֵלֵ֣ימוֹ,אֶל,H0413,5515
191788,Psaumes,2,5,בְאַפּ֑וֹ,אַף,H0639,276
191789,Psaumes,2,5,וּֽבַחֲרוֹנ֥וֹ,חָרוֹן,H2740,41
191790,Psaumes,2,5,יְבַהֲלֵֽמוֹ׃,בָּהַל,H0926,39
191791,Psaumes,2,6,וַ֭אֲנִי,"אֲנִי, אָֽנֹכִ֫י",H0589,874
191792,Psaumes,2,6,נָסַ֣כְתִּי,נָסַךְ,H5258,25
191793,Psaumes,2,6,מַלְכִּ֑י,מֶ֫לֶךְ,H4428,2526
191794,Psaumes,2,6,עַל־,עַל,H5921,5774
191795,Psaumes,2,6,צִ֝יּ֗וֹן,צִיּוֹן,H6726,154
191796,Psaumes,2,6,הַר־,הַר,H2022,547
191797,Psaumes,2,6,קָדְשִֽׁי׃,קֹ֫דֶשׁ,H6944,469
191798,Psaumes,2,7,אֲסַפְּרָ֗ה,סָפַר,H5608,159
191799,Psaumes,2,7,אֶֽ֫ל,אֶל,H0413,5515
191800,Psaumes,2,7,חֹ֥ק,חֹק,H2706,127
191801,Psaumes,2,7,יְֽהוָ֗ה,יהוה,H3068,6528
191802,Psaumes,2,7,אָמַ֘ר,אָמַר,H0559,5309
191803,Psaumes,2,7,אֵלַ֥י,אֶל,H0413,5515
191804,Psaumes,2,7,בְּנִ֥י,בֵּן,H1121,4959
191805,Psaumes,2,7,אַ֑תָּה,אַתָּ֫ה,H0859,1094
191806,Psaumes,2,7,אֲ֝נִ֗י,"אֲנִי, אָֽנֹכִ֫י",H0589,874
191807,Psaumes,2,7,הַיּ֥וֹם,יוֹם,H3117,2306
191808,Psaumes,2,7,יְלִדְתִּֽיךָ׃,יָלַד,H3205,496
191809,Psaumes,2,8,שְׁאַ֤ל,שָׁאַל,H7592,173
191810,Psaumes,2,8,מִמֶּ֗נִּי,מִן־,H4480,1190
191811,Psaumes,2,8,וְאֶתְּנָ֣ה,נָתַן,H5414,2011
191812,Psaumes,2,8,ג֭וֹיִם,גּוֹי,H1471,561
191813,Psaumes,2,8,נַחֲלָתֶ֑ךָ,נַחֲלָה,H5159,222
191814,Psaumes,2,8,וַ֝אֲחֻזָּתְךָ֗,אֲחֻזָּה,H0272,66
191815,Psaumes,2,8,אַפְסֵי־,אֶ֫פֶס,H0657,44
191816,Psaumes,2,8,אָֽרֶץ׃,אֶ֫רֶץ,H0776,2504
191817,Psaumes,2,9,תְּ֭רֹעֵם,רָעַע,H7489,104
191818,Psaumes,2,9,בְּשֵׁ֣בֶט,שֵׁ֫בֶט,H7626,190
191819,Psaumes,2,9,בַּרְזֶ֑ל,בַּרְזֶל,H1270,76
191820,Psaumes,2,9,כִּכְלִ֖י,כְּלִי,H3627,325
191821,Psaumes,2,9,יוֹצֵ֣ר,יָצַר,H3335,62
191822,Psaumes,2,9,תְּנַפְּצֵֽם׃,נָפַץ,H5310,22
191823,Psaumes,2,10,וְ֭עַתָּה,עַתָּ֫ה,H6258,433
191824,Psaumes,2,10,מְלָכִ֣ים,מֶ֫לֶךְ,H4428,2526
191825,Psaumes,2,10,הַשְׂכִּ֑ילוּ,שָׂכַל,H7919,62
191826,Psaumes,2,10,הִ֝וָּסְר֗וּ,יָסַר,H3256,43
191827,Psaumes,2,10,שֹׁ֣פְטֵי,שָׁפַט,H8199,202
191828,Psaumes,2,10,אָֽרֶץ׃,אֶ֫רֶץ,H0776,2504
191829,Psaumes,2,11,עִבְד֣וּ,עָבַד,H5647,288
191830,Psaumes,2,11,אֶת־,אֵת,H0853,10947
191831,Psaumes,2,11,יְהוָ֣ה,יהוה,H3068,6528
191832,Psaumes,2,11,בְּיִרְאָ֑ה,יִרְאָה,H3374,45
191833,Psaumes,2,11,וְ֝גִ֗ילוּ,גִּיל,H1523,45
191834,Psaumes,2,11,בִּרְעָדָֽה׃,רְעַדָה,H7461,6
191835,Psaumes,2,12,נַשְּׁקוּ־,נָשַׁק,H5401,35
191836,Psaumes,2,12,בַ֡ר,בֵּן,H1121,4959
191837,Psaumes,2,12,פֶּן־,פֶּן־,H6435,133
191838,Psaumes,2,12,יֶאֱנַ֤ף׀,אָנַף,H0599,14
191839,Psaumes,2,12,וְתֹ֬אבְדוּ,אָבַד,H0006,184
191840,Psaumes,2,12,דֶ֗רֶךְ,דֶּ֫רֶךְ,H1870,708
191841,Psaumes,2,12,כִּֽי־,כִּי,H3588,4485
191842,Psaumes,2,12,יִבְעַ֣ר,בָּעַר,H1197,94
191843,Psaumes,2,12,כִּמְעַ֣ט,מְעַט,H4592,101
191844,Psaumes,2,12,אַפּ֑וֹ,אַף,H0639,276
191845,Psaumes,2,12,אַ֝שְׁרֵ֗י,אֶ֫שֶׁר,H0835,45
191846,Psaumes,2,12,כָּל־,כֹּל,H3605,5415
191847,Psaumes,2,12,ח֥וֹסֵי,חָסָה,H2620,37
191848,Psaumes,3,1,מִזְמ֥וֹר,מִזְמוֹר,H4210,57
191849,Psaumes,3,1,לְדָוִ֑ד,דָּוִד,H1732,1075
191850,Psaumes,3,1,בְּ֝בָרְח֗וֹ,בָּרַח,H1272,65
191851,Psaumes,3,1,מִפְּנֵ֤י׀,פָּנֶה,H6440,2127
191852,Psaumes,3,1,אַבְשָׁל֬וֹם,אֲבִישָׁלוֹם,H0053,111
191853,Psaumes,3,1,בְּנֽוֹ׃,בֵּן,H1121,4959
191854,Psaumes,3,2,יְ֭הוָה,יהוה,H3068,6528
191855,Psaumes,3,2,מָֽה־,מָה,H4100,753
191856,Psaumes,3,2,רַבּ֣וּ,רָבַב,H7231,21
191857,Psaumes,3,2,צָרָ֑י,צַר,H6862,109
191858,Psaumes,3,2,רַ֝בִּ֗ים,רַב,H7227,454
191859,Psaumes,3,2,קָמִ֥ים,קוּם,H6965,628
191860,Psaumes,3,2,עָלָֽי׃,עַל,H5921,5774
191861,Psaumes,3,3,רַבִּים֮,רַב,H7227,454
191862,Psaumes,3,3,אֹמְרִ֪ים,אָמַר,H0559,5309
191863,Psaumes,3,3,לְנַ֫פְשִׁ֥י,נֶ֫פֶשׁ,H5315,754
191864,Psaumes,3,3,אֵ֤ין,אַ֫יִן,H0369,789
191865,Psaumes,3,3,יְֽשׁוּעָ֓תָה,יְשׁוּעָה,H3444,78
191866,Psaumes,3,3,בֵֽאלֹהִ֬ים,אֱלֹהִים,H0430,2603
191867,Psaumes,3,3,סֶֽלָה׃,סֶ֫לָה,H5542,74
191868,Psaumes,3,4,וְאַתָּ֣ה,אַתָּ֫ה,H0859,1094
191869,Psaumes,3,4,יְ֭הוָה,יהוה,H3068,6528
191870,Psaumes,3,4,מָגֵ֣ן,מָגֵן,H4043,63
191871,Psaumes,3,4,בַּעֲדִ֑י,בַּ֫עַד,H1157,105
191872,Psaumes,3,4,כְּ֝בוֹדִ֗י,כָּבוֹד,H3519,200
191873,Psaumes,3,4,וּמֵרִ֥ים,רוּם,H7311,190
191874,Psaumes,3,4,רֹאשִֽׁי׃,רֹאשׁ,H7218,600
191875,Psaumes,3,5,ק֭וֹלִי,קוֹל,H6963,506
191876,Psaumes,3,5,אֶל־,אֶל,H0413,5515
191877,Psaumes,3,5,יְהוָ֣ה,יהוה,H3068,6528
191878,Psaumes,3,5,אֶקְרָ֑א,קָרָא,H7121,733
191879,Psaumes,3,5,וַיַּֽעֲנֵ֨נִי,עָנָה,H6030,332
191880,Psaumes,3,5,מֵהַ֖ר,הַר,H2022,547
191881,Psaumes,3,5,קָדְשׁ֣וֹ,קֹ֫דֶשׁ,H6944,469
191882,Psaumes,3,5,סֶֽלָה׃,סֶ֫לָה,H5542,74
191883,Psaumes,3,6,אֲנִ֥י,"אֲנִי, אָֽנֹכִ֫י",H0589,874
191884,Psaumes,3,6,שָׁכַ֗בְתִּי,שָׁכַב,H7901,212
191885,Psaumes,3,6,וָֽאִ֫ישָׁ֥נָה,יָשֵׁן,H3462,20
191886,Psaumes,3,6,הֱקִיצ֑וֹתִי,קִיץ,H6974,22
191887,Psaumes,3,6,כִּ֖י,כִּי,H3588,4485
191888,Psaumes,3,6,יְהוָ֣ה,יהוה,H3068,6528
191889,Psaumes,3,6,יִסְמְכֵֽנִי׃,סָמַךְ,H5564,48
191890,Psaumes,3,7,לֹֽא־,לֹא,H3808,5170
191891,Psaumes,3,7,אִ֭ירָא,יָרֵא,H3372,314
191892,Psaumes,3,7,מֵרִבְב֥וֹת,רְבָבָה,H7233,16
191893,Psaumes,3,7,עָ֑ם,עַם,H5971,1872
191894,Psaumes,3,7,אֲשֶׁ֥ר,אֲשֶׁר,H0834,5499
191895,Psaumes,3,7,סָ֝בִ֗יב,סָבִיב,H5439,336
191896,Psaumes,3,7,שָׁ֣תוּ,שִׁית,H7896,83
191897,Psaumes,3,7,עָלָֽי׃,עַל,H5921,5774
191898,Psaumes,3,8,ק֘וּמָ֤ה,קוּם,H6965,628
191899,Psaumes,3,8,יְהוָ֨ה׀,יהוה,H3068,6528
191900,Psaumes,3,8,הוֹשִׁ֘יעֵ֤נִי,יָשַׁע,H3467,206
191901,Psaumes,3,8,אֱלֹהַ֗י,אֱלֹהִים,H0430,2603
191902,Psaumes,3,8,כִּֽי־,כִּי,H3588,4485
191903,Psaumes,3,8,הִכִּ֣יתָ,נָכָה,H5221,500
191904,Psaumes,3,8,אֶת־,אֵת,H0853,10947
191905,Psaumes,3,8,כָּל־,כֹּל,H3605,5415
191906,Psaumes,3,8,אֹיְבַ֣י,אֹיֵב,H0341,283
191907,Psaumes,3,8,לֶ֑חִי,לְחִי,H3895,21
191908,Psaumes,3,8,שִׁנֵּ֖י,שֵׁן,H8127,55
191909,Psaumes,3,8,רְשָׁעִ֣ים,רָשָׁע,H7563,263
191910,Psaumes,3,8,שִׁבַּֽרְתָּ׃,שָׁבַר,H7665,147
191911,Psaumes,3,9,לַיהוָ֥ה,יהוה,H3068,6528
191912,Psaumes,3,9,הַיְשׁוּעָ֑ה,יְשׁוּעָה,H3444,78
191913,Psaumes,3,9,עַֽל־,עַל,H5921,5774
191914,Psaumes,3,9,עַמְּךָ֖,עַם,H5971,1872
191915,Psaumes,3,9,בִרְכָתֶ֣ךָ,בְּרָכָה,H1293,69
191916,Psaumes,3,9,סֶּֽלָה׃,סֶ֫לָה,H5542,74
191917,Psaumes,4,1,לַמְנַצֵּ֥חַ,נָצַח,H5329,65
191918,Psaumes,4,1,בִּנְגִינ֗וֹת,נְגִינָה,H5058,14
191919,Psaumes,4,1,מִזְמ֥וֹר,מִזְמוֹר,H4210,57
191920,Psaumes,4,1,לְדָוִֽד׃,דָּוִד,H1732,1075
191921,Psaumes,4,2,בְּקָרְאִ֡י,קָרָא,H7121,733
191922,Psaumes,4,2,עֲנֵ֤נִי׀,עָנָה,H6030,332
191923,Psaumes,4,2,אֱלֹ֘הֵ֤י,אֱלֹהִים,H0430,2603
191924,Psaumes,4,2,צִדְקִ֗י,צֶ֫דֶק,H6664,119
191925,Psaumes,4,2,בַּ֭צָּר,צַר,H6862,109
191926,Psaumes,4,2,הִרְחַ֣בְתָּ,רָחַב,H7337,25
191927,Psaumes,4,2,חָ֝נֵּ֗נִי,חָנַן,H2603,78
191928,Psaumes,4,2,וּשְׁמַ֥ע,שָׁמַע,H8085,1160
191929,Psaumes,4,2,תְּפִלָּתִֽי׃,תְּפִלָּה,H8605,77
191930,Psaumes,4,3,בְּנֵ֥י,בֵּן,H1121,4959
191931,Psaumes,4,3,אִ֡ישׁ,אִישׁ,H0376,1663
191932,Psaumes,4,3,עַד־,עַד,H5704,1261
191933,Psaumes,4,3,מֶ֬ה,מָה,H4100,753
191934,Psaumes,4,3,כְבוֹדִ֣י,כָּבוֹד,H3519,200
191935,Psaumes,4,3,לִ֭כְלִמָּה,כְּלִמָּה,H3639,30
191936,Psaumes,4,3,תֶּאֱהָב֣וּן,אָהֵב,H0157,211
191937,Psaumes,4,3,רִ֑יק,רִיק,H7385,12
191938,Psaumes,4,3,תְּבַקְשׁ֖וּ,בָּקַשׁ,H1245,225
191939,Psaumes,4,3,כָזָ֣ב,כָּזָב,H3577,31
191940,Psaumes,4,3,סֶֽלָה׃,סֶ֫לָה,H5542,74
191941,Psaumes,4,4,וּדְע֗וּ,יָדַע,H3045,946
191942,Psaumes,4,4,כִּֽי־,כִּי,H3588,4485
191943,Psaumes,4,4,הִפְלָ֣ה,פָּלָה,H6395,7
191944,Psaumes,4,4,יְ֭הוָה,יהוה,H3068,6528
191945,Psaumes,4,4,חָסִ֣יד,חָסִיד,H2623,33
191946,Psaumes,4,4,יְהוָ֥ה,יהוה,H3068,6528
191947,Psaumes,4,4,יִ֝שְׁמַ֗ע,שָׁמַע,H8085,1160
191948,Psaumes,4,4,בְּקָרְאִ֥י,קָרָא,H7121,733
191949,Psaumes,4,4,אֵלָֽיו׃,אֶל,H0413,5515
191950,Psaumes,4,5,רִגְז֗וּ,רָגַז,H7264,41
191951,Psaumes,4,5,וְֽאַל־,אַל,H0408,725
191952,Psaumes,4,5,תֶּ֫חֱטָ֥אוּ,חָטָא,H2398,238
191953,Psaumes,4,5,אִמְר֣וּ,אָמַר,H0559,5309
191954,Psaumes,4,5,בִ֭לְבַבְכֶם,לֵבָב,H3824,252
191955,Psaumes,4,5,עַֽל־,עַל,H5921,5774
191956,Psaumes,4,5,מִשְׁכַּבְכֶ֗ם,מִשְׁכָּב,H4904,46
191957,Psaumes,4,5,וְדֹ֣מּוּ,דָּמַם,H1826,30
191958,Psaumes,4,5,סֶֽלָה׃,סֶ֫לָה,H5542,74
191959,Psaumes,4,6,זִבְח֥וּ,זָבַח,H2076,134
191960,Psaumes,4,6,זִבְחֵי־,זֶ֫בַח,H2077,162
191961,Psaumes,4,6,צֶ֑דֶק,צֶ֫דֶק,H6664,119
191962,Psaumes,4,6,וּ֝בִטְח֗וּ,בָּטַח,H0982,120
191963,Psaumes,4,6,אֶל־,אֶל,H0413,5515
191964,Psaumes,4,6,יְהוָֽה׃,יהוה,H3068,6528
191965,Psaumes,4,7,רַבִּ֥ים,רַב,H7227,454
191966,Psaumes,4,7,אֹמְרִים֮,אָמַר,H0559,5309
191967,Psaumes,4,7,מִֽי־,מִי,H4310,424
191968,Psaumes,4,7,יַרְאֵ֪נ֫וּ,רָאָה,H7200,1300
191969,Psaumes,4,7,ט֥וֹב,טוֹב,H2896,562
191970,Psaumes,4,7,נְֽסָה־,נָשָׂא,H5375,656
191971,Psaumes,4,7,עָ֭לֵינוּ,עַל,H5921,5774
191972,Psaumes,4,7,א֨וֹר,אוֹר,H0216,121
191973,Psaumes,4,7,פָּנֶ֬יךָ,פָּנֶה,H6440,2127
191974,Psaumes,4,7,יְהוָֽה׃,יהוה,H3068,6528
191975,Psaumes,4,8,נָתַ֣תָּה,נָתַן,H5414,2011
191976,Psaumes,4,8,שִׂמְחָ֣ה,שִׂמְחָה,H8057,94
191977,Psaumes,4,8,בְלִבִּ֑י,לֵב,H3820,595
191978,Psaumes,4,8,מֵעֵ֬ת,עֵת,H6256,296
191979,Psaumes,4,8,דְּגָנָ֖ם,דָּגָן,H1715,40
191980,Psaumes,4,8,וְתִֽירוֹשָׁ֣ם,תִּירוֹשׁ,H8492,38
191981,Psaumes,4,8,רָֽבּוּ׃,רָבַב,H7231,21
191982,Psaumes,4,9,בְּשָׁל֣וֹם,שָׁלוֹם,H7965,237
191983,Psaumes,4,9,יַחְדָּו֮,יָחְדָּו,H3162,141
191984,Psaumes,4,9,אֶשְׁכְּבָ֪ה,שָׁכַב,H7901,212
191985,Psaumes,4,9,וְאִ֫ישָׁ֥ן,יָשֵׁן,H3462,20
191986,Psaumes,4,9,כִּֽי־,כִּי,H3588,4485
191987,Psaumes,4,9,אַתָּ֣ה,אַתָּ֫ה,H0859,1094
191988,Psaumes,4,9,יְהוָ֣ה,יהוה,H3068,6528
191989,Psaumes,4,9,לְבָדָ֑ד,בָּדָד,H0910,11
191990,Psaumes,4,9,לָ֝בֶ֗טַח,בֶּ֫טַח,H0983,42
191991,Psaumes,4,9,תּוֹשִׁיבֵֽנִי׃,יָשַׁב,H3427,1078
191992,Psaumes,5,1,לַמְנַצֵּ֥חַ,נָצַח,H5329,65
191993,Psaumes,5,1,אֶֽל־,אֶל,H0413,5515
191994,Psaumes,5,1,הַנְּחִיל֗וֹת,נְחִילָה,H5155,1
191995,Psaumes,5,1,מִזְמ֥וֹר,מִזְמוֹר,H4210,57
191996,Psaumes,5,1,לְדָוִֽד׃,דָּוִד,H1732,1075
191997,Psaumes,5,2,אֲמָרַ֖י,אֵמֶר,H0561,49
191998,Psaumes,5,2,הַאֲזִ֥ינָה׀,אָזַן,H0238,41
191999,Psaumes,5,2,יְהוָ֗ה,יהוה,H3068,6528
192000,Psaumes,5,2,בִּ֣ינָה,בִּין,H0995,170
192001,Psaumes,5,2,הֲגִֽיגִי׃,הָגִיג,H1901,2
192002,Psaumes,5,3,הַקְשִׁ֤יבָה׀,קָשַׁב,H7181,46
192003,Psaumes,5,3,לְק֬וֹל,קוֹל,H6963,506
192004,Psaumes,5,3,שַׁוְעִ֗י,שֶׁוַע,H7773,1
192005,Psaumes,5,3,מַלְכִּ֥י,מֶ֫לֶךְ,H4428,2526
192006,Psaumes,5,3,וֵאלֹהָ֑י,אֱלֹהִים,H0430,2603
192007,Psaumes,5,3,כִּֽי־,כִּי,H3588,4485
192008,Psaumes,5,3,אֵ֝לֶ֗יךָ,אֶל,H0413,5515
192009,Psaumes,5,3,אֶתְפַּלָּֽל׃,פָּלַל,H6419,84
192010,Psaumes,5,4,יְֽהוָ֗ה,יהוה,H3068,6528
192011,Psaumes,5,4,בֹּ֭קֶר,בֹּ֫קֶר,H1242,214
192012,Psaumes,5,4,תִּשְׁמַ֣ע,שָׁמַע,H8085,1160
192013,Psaumes,5,4,קוֹלִ֑י,קוֹל,H6963,506
192014,Psaumes,5,4,בֹּ֥קֶר,בֹּ֫קֶר,H1242,214
192015,Psaumes,5,4,אֶֽעֱרָךְ־,עָרַךְ,H6186,75
192016,Psaumes,5,4,וַאֲצַפֶּֽה׃,צָפָה,H6822,36
192017,Psaumes,5,5,כִּ֤י׀,כִּי,H3588,4485
192018,Psaumes,5,5,לֹ֤א,לֹא,H3808,5170
192019,Psaumes,5,5,אֵֽל־,אֵל,H0410,241
192020,Psaumes,5,5,חָפֵ֘ץ,חָפֵץ,H2655,12
192021,Psaumes,5,5,רֶ֥שַׁע׀,רֶ֫שַׁע,H7562,30
192022,Psaumes,5,5,אָ֑תָּה,אַתָּ֫ה,H0859,1094
192023,Psaumes,5,5,לֹ֖א,לֹא,H3808,5170
192024,Psaumes,5,5,יְגֻרְךָ֣,גּוּר,H1481,97
192025,Psaumes,5,5,רָֽע׃,רַע,H7451,665
192026,Psaumes,5,6,לֹֽא־,לֹא,H3808,5170
192027,Psaumes,5,6,יִתְיַצְּב֣וּ,יָצַב,H3320,48
192028,Psaumes,5,6,הֽ֭וֹלְלִים,הָלַל,H1984,165
192029,Psaumes,5,6,לְנֶ֣גֶד,נֶ֫גֶד,H5048,151
192030,Psaumes,5,6,עֵינֶ֑יךָ,עַ֫יִן,H5869,887
192031,Psaumes,5,6,שָׂ֝נֵ֗אתָ,שָׂנֵא,H8130,146
192032,Psaumes,5,6,כָּל־,כֹּל,H3605,5415
192033,Psaumes,5,6,פֹּ֥עֲלֵי,פָּעַל,H6466,57
192034,Psaumes,5,6,אָֽוֶן׃,אָ֫וֶן,H0205,77
192035,Psaumes,5,7,תְּאַבֵּד֮,אָבַד,H0006,184
192036,Psaumes,5,7,דֹּבְרֵ֪י,דָבַר,H1696,1142
192037,Psaumes,5,7,כָ֫זָ֥ב,כָּזָב,H3577,31
192038,Psaumes,5,7,אִישׁ־,אִישׁ,H0376,1663
192039,Psaumes,5,7,דָּמִ֥ים,דָּם,H1818,360
192040,Psaumes,5,7,וּמִרְמָ֗ה,מִרְמָה,H4820,39
192041,Psaumes,5,7,יְתָ֘עֵ֥ב׀,תַּעָב,H8581,22
192042,Psaumes,5,7,יְהוָֽה׃,יהוה,H3068,6528
