Unnamed: 0,book,chapter,verse,orig,lex,strong,freq
285563,Osée,1,4,יֵה֔וּא,יֵהוּא,H3058,58
285564,Osée,1,4,וְהִ֨שְׁבַּתִּ֔י,שָׁבַת,H7673,71
285565,Osée,1,4,מַמְלְכ֖וּת,מַמְלָכוּת,H4468,9
285566,Osée,1,4,בֵּ֥ית,בַּ֫יִת,H1004,2049
285567,Osée,1,4,יִשְׂרָאֵֽל׃,יִשְׂרָאֵל,H3478,2508
285568,Osée,1,5,וְהָיָ֖ה,הָיָה,H1961,3562
285569,Osée,1,5,בַּיּ֣וֹם,יוֹם,H3117,2306
285570,Osée,1,5,הַה֑וּא,הוּא,H1931,1878
285571,Osée,1,5,וְשָֽׁבַרְתִּי֙,שָׁבַר,H7665,147
285572,Osée,1,5,אֶת־,אֵת,H0853,10947
285573,Osée,1,5,קֶ֣שֶׁת,קֶ֫שֶׁת,H7198,76
285574,Osée,1,5,יִשְׂרָאֵ֔ל,יִשְׂרָאֵל,H3478,2508
285575,Osée,1,5,בְּעֵ֖מֶק,עֵ֫מֶק,H6010,69
285576,Osée,1,5,יִזְרְעֶֽאל׃,יִזְרְעֶאל,H3157,36
285577,Osée,1,6,וַתַּ֤הַר,הָרָה,H2029,43
285578,Osée,1,6,עוֹד֙,עוֹד,H5750,490
285579,Osée,1,6,וַתֵּ֣לֶד,יָלַד,H3205,496
285580,Osée,1,6,בַּ֔ת,בַּת,H1323,588
285581,Osée,1,6,וַיֹּ֣אמֶר,אָמַר,H0559,5309
285582,Osée,1,6,קְרָ֥א,קָרָא,H7121,733
285583,Osée,1,6,שְׁמָ֖הּ,שֵׁם,H8034,864
285584,Osée,1,6,לֹ֣א,לֹא רֻחָ֫מָה,H3819,4
285585,Osée,1,6,רֻחָ֑מָה,לֹא רֻחָ֫מָה,H3819,4
285586,Osée,1,6,כִּי֩,כִּי,H3588,4485
285587,Osée,1,6,לֹ֨א,לֹא,H3808,5170
285588,Osée,1,6,אוֹסִ֜יף,יָסַף,H3254,212
285589,Osée,1,6,ע֗וֹד,עוֹד,H5750,490
285590,Osée,1,6,אֲרַחֵם֙,רָחַם,H7355,47
285591,Osée,1,6,אֶת־,אֵת,H0853,10947
285592,Osée,1,6,בֵּ֣ית,בַּ֫יִת,H1004,2049
285593,Osée,1,6,יִשְׂרָאֵ֔ל,יִשְׂרָאֵל,H3478,2508
285594,Osée,1,6,כִּֽי־,כִּי,H3588,4485
285595,Osée,1,6,נָשֹׂ֥א,נָשָׂא,H5375,656
285596,Osée,1,6,אֶשָּׂ֖א,נָשָׂא,H5375,656
285597,Osée,1,7,וְאֶת־,אֵת,H0853,10947
285598,Osée,1,7,בֵּ֤ית,בַּ֫יִת,H1004,2049
285599,Osée,1,7,יְהוּדָה֙,יְהוּדָה,H3063,820
285600,Osée,1,7,אֲרַחֵ֔ם,רָחַם,H7355,47
285601,Osée,1,7,וְהֽוֹשַׁעְתִּ֖ים,יָשַׁע,H3467,206
285602,Osée,1,7,בַּיהוָ֣ה,יהוה,H3068,6528
285603,Osée,1,7,אֱלֹֽהֵיהֶ֑ם,אֱלֹהִים,H0430,2603
285604,Osée,1,7,וְלֹ֣א,לֹא,H3808,5170
285605,Osée,1,7,אֽוֹשִׁיעֵ֗ם,יָשַׁע,H3467,206
285606,Osée,1,7,בְּקֶ֤שֶׁת,קֶ֫שֶׁת,H7198,76
285607,Osée,1,7,וּבְחֶ֙רֶב֙,חֶ֫רֶב,H2719,413
285608,Osée,1,7,וּבְמִלְחָמָ֔ה,מִלְחָמָה,H4421,320
285609,Osée,1,7,בְּסוּסִ֖ים,סוּס,H5483,140
285610,Osée,1,7,וּבְפָרָשִֽׁים׃,פָּרָשׁ,H6571,57
285611,Osée,1,8,וַתִּגְמֹ֖ל,גָּמַל,H1580,37
285612,Osée,1,8,אֶת־,אֵת,H0853,10947
285613,Osée,1,8,לֹ֣א,לֹא רֻחָ֫מָה,H3819,4
285614,Osée,1,8,רֻחָ֑מָה,לֹא רֻחָ֫מָה,H3819,4
285615,Osée,1,8,וַתַּ֖הַר,הָרָה,H2029,43
285616,Osée,1,8,וַתֵּ֥לֶד,יָלַד,H3205,496
285617,Osée,1,8,בֵּֽן׃,בֵּן,H1121,4959
285618,Osée,1,9,וַיֹּ֕אמֶר,אָמַר,H0559,5309
285619,Osée,1,9,קְרָ֥א,קָרָא,H7121,733
285620,Osée,1,9,שְׁמ֖וֹ,שֵׁם,H8034,864
285621,Osée,1,9,לֹ֣א,לֹא עַמִּי,H3818,2
285622,Osée,1,9,עַמִּ֑י,לֹא עַמִּי,H3818,2
285623,Osée,1,9,כִּ֤י,כִּי,H3588,4485
285624,Osée,1,9,אַתֶּם֙,אַתֶּם,H0859,1094
285625,Osée,1,9,לֹ֣א,לֹא,H3808,5170
285626,Osée,1,9,עַמִּ֔י,עַם,H5971,1872
285627,Osée,1,9,וְאָנֹכִ֖י,אָֽנֹכִ֫י,H0595,359
285628,Osée,1,9,לֹֽא־,לֹא,H3808,5170
285629,Osée,1,9,אֶהְיֶ֥ה,הָיָה,H1961,3562
285630,Osée,2,1,וְֽ֠הָיָה,הָיָה,H1961,3562
285631,Osée,2,1,מִסְפַּ֤ר,מִסְפָּר,H4557,134
285632,Osée,2,1,בְּנֵֽי־,בֵּן,H1121,4959
285633,Osée,2,1,יִשְׂרָאֵל֙,יִשְׂרָאֵל,H3478,2508
285634,Osée,2,1,כְּח֣וֹל,חוֹל,H2344,23
285635,Osée,2,1,הַיָּ֔ם,יָם,H3220,396
285636,Osée,2,1,אֲשֶׁ֥ר,אֲשֶׁר,H0834,5499
285637,Osée,2,1,לֹֽא־,לֹא,H3808,5170
285638,Osée,2,1,יִמַּ֖ד,מָדַד,H4058,51
285639,Osée,2,1,וְלֹ֣א,לֹא,H3808,5170
285640,Osée,2,1,יִסָּפֵ֑ר,סָפַר,H5608,159
285641,Osée,2,1,וְֽ֠הָיָה,הָיָה,H1961,3562
285642,Osée,2,1,בִּמְק֞וֹם,מָקוֹם,H4725,401
285643,Osée,2,1,אֲשֶׁר־,אֲשֶׁר,H0834,5499
285644,Osée,2,1,יֵאָמֵ֤ר,אָמַר,H0559,5309
285645,Osée,2,1,לֹֽא־,לֹא,H3808,5170
285646,Osée,2,1,עַמִּ֣י,עַם,H5971,1872
285647,Osée,2,1,אַתֶּ֔ם,אַתֶּם,H0859,1094
285648,Osée,2,1,יֵאָמֵ֥ר,אָמַר,H0559,5309
285649,Osée,2,1,בְּנֵ֥י,בֵּן,H1121,4959
285650,Osée,2,1,אֵֽל־,אֵל,H0410,241
285651,Osée,2,1,חָֽי׃,חַי,H2416,498
285652,Osée,2,2,וְ֠נִקְבְּצוּ,קָבַץ,H6908,127
285653,Osée,2,2,בְּנֵֽי־,בֵּן,H1121,4959
285654,Osée,2,2,יְהוּדָ֤ה,יְהוּדָה,H3063,820
285655,Osée,2,2,וּבְנֵֽי־,בֵּן,H1121,4959
285656,Osée,2,2,יִשְׂרָאֵל֙,יִשְׂרָאֵל,H3478,2508
285657,Osée,2,2,יַחְדָּ֔ו,יָחְדָּו,H3162,141
285658,Osée,2,2,וְשָׂמ֥וּ,שׂוּם,H7760,585
285659,Osée,2,2,רֹ֥אשׁ,רֹאשׁ,H7218,600
285660,Osée,2,2,אֶחָ֖ד,אֶחָד,H0259,971
285661,Osée,2,2,וְעָל֣וּ,עָלָה,H5927,890
285662,Osée,2,2,מִן־,מִן־,H4480,1190
285663,Osée,2,2,הָאָ֑רֶץ,אֶ֫רֶץ,H0776,2504
285664,Osée,2,2,כִּ֥י,כִּי,H3588,4485
285665,Osée,2,2,גָד֖וֹל,גַּל,H1419,526
285666,Osée,2,2,י֥וֹם,יוֹם,H3117,2306
285667,Osée,2,2,יִזְרְעֶֽאל׃,יִזְרְעֶאל,H3157,36
285668,Osée,2,3,אִמְר֥וּ,אָמַר,H0559,5309
285669,Osée,2,3,לַאֲחֵיכֶ֖ם,אָח,H0251,630
285670,Osée,2,3,עַמִּ֑י,עַם,H5971,1872
285671,Osée,2,3,וְלַאֲחֽוֹתֵיכֶ֖ם,אָחוֹת,H0269,114
285672,Osée,2,3,רֻחָֽמָה׃,רָחַם,H7355,47
285673,Osée,2,4,רִ֤יבוּ,רִיב,H7378,67
285674,Osée,2,4,בְאִמְּכֶם֙,אֵם,H0517,220
285675,Osée,2,4,רִ֔יבוּ,רִיב,H7378,67
285676,Osée,2,4,כִּֽי־,כִּי,H3588,4485
285677,Osée,2,4,הִיא֙,הוּא,H1931,1878
285678,Osée,2,4,לֹ֣א,לֹא,H3808,5170
285679,Osée,2,4,אִשְׁתִּ֔י,אִשָּׁה,H0802,781
285680,Osée,2,4,וְאָנֹכִ֖י,אָֽנֹכִ֫י,H0595,359
285681,Osée,2,4,לֹ֣א,לֹא,H3808,5170
285682,Osée,2,4,אִישָׁ֑הּ,אִישׁ,H0376,1663
285683,Osée,2,4,וְתָסֵ֤ר,סוּר,H5493,300
285684,Osée,2,4,זְנוּנֶ֙יהָ֙,זְנוּנִים,H2183,12
285685,Osée,2,4,מִפָּנֶ֔יה,פָּנֶה,H6440,2127
285686,Osée,2,4,וְנַאֲפוּפֶ֖יהָ,נַאֲפוּף,H5005,1
285687,Osée,2,4,מִבֵּ֥ין,בַּ֫יִן,H0996,407
285688,Osée,2,4,שָׁדֶֽיהָ׃,שַׁד,H7699,24
285689,Osée,2,5,פֶּן־,פֶּן־,H6435,133
285690,Osée,2,5,אַפְשִׁיטֶ֣נָּה,פָּשַׁט,H6584,43
285691,Osée,2,5,עֲרֻמָּ֔ה,עָרוֹם,H6174,16
285692,Osée,2,5,וְהִ֨צַּגְתִּ֔יהָ,יָצַג,H3322,16
285693,Osée,2,5,כְּי֖וֹם,יוֹם,H3117,2306
285694,Osée,2,5,הִוָּֽלְדָ֑הּ,יָלַד,H3205,496
285695,Osée,2,5,וְשַׂמְתִּ֣יהָ,שׂוּם,H7760,585
285696,Osée,2,5,כַמִּדְבָּ֗ר,מִדְבָּר,H4057,271
285697,Osée,2,5,וְשַׁתִּ֙הָ֙,שִׁית,H7896,83
285698,Osée,2,5,כְּאֶ֣רֶץ,אֶ֫רֶץ,H0776,2504
285699,Osée,2,5,צִיָּ֔ה,צִיָּה,H6723,16
285700,Osée,2,5,וַהֲמִתִּ֖יהָ,מוּת,H4191,840
285701,Osée,2,5,בַּצָּמָֽא׃,צָמָא,H6772,17
285702,Osée,2,6,וְאֶת־,אֵת,H0853,10947
285703,Osée,2,6,בָּנֶ֖יהָ,בֵּן,H1121,4959
285704,Osée,2,6,לֹ֣א,לֹא,H3808,5170
285705,Osée,2,6,אֲרַחֵ֑ם,רָחַם,H7355,47
285706,Osée,2,6,כִּֽי־,כִּי,H3588,4485
285707,Osée,2,6,בְנֵ֥י,בֵּן,H1121,4959
285708,Osée,2,6,זְנוּנִ֖ים,זְנוּנִים,H2183,12
285709,Osée,2,6,הֵֽמָּה׃,הֵ֫מָּה,H1992,552
285710,Osée,2,7,כִּ֤י,כִּי,H3588,4485
285711,Osée,2,7,זָֽנְתָה֙,זָנָה,H2181,94
285712,Osée,2,7,אִמָּ֔ם,אֵם,H0517,220
285713,Osée,2,7,הֹבִ֖ישָׁה,בּוֹשׁ,H0954,126
285714,Osée,2,7,הֽוֹרָתָ֑ם,הָרָה,H2029,43
285715,Osée,2,7,כִּ֣י,כִּי,H3588,4485
285716,Osée,2,7,אָמְרָ֗ה,אָמַר,H0559,5309
285717,Osée,2,7,אֵלְכָ֞ה,הָלַךְ,H1980,1549
285718,Osée,2,7,אַחֲרֵ֤י,אַחַר,H0310,716
285719,Osée,2,7,מְאַהֲבַי֙,אָהֵב,H0157,211
285720,Osée,2,7,נֹתְנֵ֤י,נָתַן,H5414,2011
285721,Osée,2,7,לַחְמִי֙,לֶ֫חֶם,H3899,298
285722,Osée,2,7,וּמֵימַ֔י,מַי,H4325,581
285723,Osée,2,7,צַמְרִ֣י,צֶ֫מֶר,H6785,16
285724,Osée,2,7,וּפִשְׁתִּ֔י,פֵּ֫שֶׁת,H6593,16
285725,Osée,2,7,שַׁמְנִ֖י,שֶׁ֫מֶן,H8081,193
285726,Osée,2,7,וְשִׁקּוּיָֽי׃,שִׁקּוּי,H8250,2
285727,Osée,2,8,לָכֵ֛ן,כֵּן,H3651,765
285728,Osée,2,8,הִנְנִי־,הֵן,H2005,316
285729,Osée,2,8,שָׂ֥ךְ,שׂוּךְ,H7753,2
285730,Osée,2,8,אֶת־,אֵת,H0853,10947
285731,Osée,2,8,דַּרְכֵּ֖ךְ,דֶּ֫רֶךְ,H1870,708
285732,Osée,2,8,בַּסִּירִ֑ים,סִיר,H5518,34
285733,Osée,2,8,וְגָֽדַרְתִּי֙,גָּדַר,H1443,10
285734,Osée,2,8,אֶת־,אֵת,H0853,10947
285735,Osée,2,8,גְּדֵרָ֔הּ,גָּדֵר,H1447,12
285736,Osée,2,8,וּנְתִיבוֹתֶ֖יהָ,נְתִיבָה,H5410,26
285737,Osée,2,8,לֹ֥א,לֹא,H3808,5170
285738,Osée,2,8,תִמְצָֽא׃,מָצָא,H4672,455
285739,Osée,2,9,וְרִדְּפָ֤ה,רָדַף,H7291,143
285740,Osée,2,9,אֶת־,אֵת,H0853,10947
285741,Osée,2,9,מְאַהֲבֶ֙יהָ֙,אָהֵב,H0157,211
285742,Osée,2,9,וְלֹֽא־,לֹא,H3808,5170
285743,Osée,2,9,תַשִּׂ֣יג,נָשַׂג,H5381,50
285744,Osée,2,9,אֹתָ֔ם,אֵת,H0853,10947
285745,Osée,2,9,וּבִקְשָׁ֖תַם,בָּקַשׁ,H1245,225
285746,Osée,2,9,וְלֹ֣א,לֹא,H3808,5170
285747,Osée,2,9,תִמְצָ֑א,מָצָא,H4672,455
285748,Osée,2,9,וְאָמְרָ֗ה,אָמַר,H0559,5309
285749,Osée,2,9,אֵלְכָ֤ה,הָלַךְ,H1980,1549
285750,Osée,2,9,וְאָשׁ֙וּבָה֙,שׁוּב,H7725,1057
285751,Osée,2,9,אֶל־,אֶל,H0413,5515
285752,Osée,2,9,אִישִׁ֣י,אִישׁ,H0376,1663
285753,Osée,2,9,הָֽרִאשׁ֔וֹן,רִאשׁוֹן,H7223,181
285754,Osée,2,9,כִּ֣י,כִּי,H3588,4485
285755,Osée,2,9,ט֥וֹב,טוֹב,H2896,562
285756,Osée,2,9,אָ֖ז,אָז,H0227,141
285757,Osée,2,9,מֵעָֽתָּה׃,עַתָּ֫ה,H6258,433
285758,Osée,2,10,וְהִיא֙,הוּא,H1931,1878
285759,Osée,2,10,לֹ֣א,לֹא,H3808,5170
285760,Osée,2,10,יָֽדְעָ֔ה,יָדַע,H3045,946
285761,Osée,2,10,כִּ֤י,כִּי,H3588,4485
285762,Osée,2,10,אָֽנֹכִי֙,אָֽנֹכִ֫י,H0595,359
285763,Osée,2,10,נָתַ֣תִּי,נָתַן,H5414,2011
285764,Osée,2,10,הַדָּגָ֖ן,דָּגָן,H1715,40
285765,Osée,2,10,וְהַתִּיר֣וֹשׁ,תִּירוֹשׁ,H8492,38
285766,Osée,2,10,וְהַיִּצְהָ֑ר,יִצְהָר,H3323,23
285767,Osée,2,10,וְכֶ֨סֶף,כֶּ֫סֶף,H3701,403
285768,Osée,2,10,הִרְבֵּ֥יתִי,רָבָה,H7235,227
285769,Osée,2,10,וְזָהָ֖ב,זָהָב,H2091,389
285770,Osée,2,10,עָשׂ֥וּ,עָשָׂה,H6213,2629
285771,Osée,2,10,לַבָּֽעַל׃,בַּעַל,H1168,82
285772,Osée,2,11,לָכֵ֣ן,כֵּן,H3651,765
285773,Osée,2,11,אָשׁ֔וּב,שׁוּב,H7725,1057
285774,Osée,2,11,וְלָקַחְתִּ֤י,לָקַח,H3947,966
285775,Osée,2,11,דְגָנִי֙,דָּגָן,H1715,40
285776,Osée,2,11,בְּעִתּ֔וֹ,עֵת,H6256,296
285777,Osée,2,11,וְתִירוֹשִׁ֖י,תִּירוֹשׁ,H8492,38
285778,Osée,2,11,בְּמֽוֹעֲד֑וֹ,מוֹעֵד,H4150,223
285779,Osée,2,11,וְהִצַּלְתִּי֙,נָצַל,H5337,213
285780,Osée,2,11,צַמְרִ֣י,צֶ֫מֶר,H6785,16
285781,Osée,2,11,וּפִשְׁתִּ֔י,פֵּ֫שֶׁת,H6593,16
285782,Osée,2,11,לְכַסּ֖וֹת,כָּסָה,H3680,152
285783,Osée,2,11,אֶת־,אֵת,H0853,10947
285784,Osée,2,11,עֶרְוָתָֽהּ׃,עֶרְוָה,H6172,54
285785,Osée,2,12,וְעַתָּ֛ה,עַתָּ֫ה,H6258,433
285786,Osée,2,12,אֲגַלֶּ֥ה,גָּלָה,H1540,186
285787,Osée,2,12,אֶת־,אֵת,H0853,10947
285788,Osée,2,12,נַבְלֻתָ֖הּ,נַבְלוּת,H5040,1
285789,Osée,2,12,לְעֵינֵ֣י,עַ֫יִן,H5869,887
285790,Osée,2,12,מְאַהֲבֶ֑יהָ,אָהֵב,H0157,211
285791,Osée,2,12,וְאִ֖ישׁ,אִישׁ,H0376,1663
285792,Osée,2,12,לֹֽא־,לֹא,H3808,5170
285793,Osée,2,12,יַצִּילֶ֥נָּה,נָצַל,H5337,213
285794,Osée,2,12,מִיָּדִֽי׃,יָד,H3027,1619
285795,Osée,2,13,וְהִשְׁבַּתִּי֙,שָׁבַת,H7673,71
285796,Osée,2,13,כָּל־,כֹּל,H3605,5415
285797,Osée,2,13,מְשׂוֹשָׂ֔הּ,מָשׂוֹשׂ,H4885,17
285798,Osée,2,13,חַגָּ֖הּ,חַג,H2282,62
285799,Osée,2,13,חָדְשָׁ֣הּ,חֹ֫דֶשׁ,H2320,285
285800,Osée,2,13,וְשַׁבַּתָּ֑הּ,שַׁבָּת,H7676,111
285801,Osée,2,13,וְכֹ֖ל,כֹּל,H3605,5415
285802,Osée,2,13,מוֹעֲדָֽהּ׃,מוֹעֵד,H4150,223
285803,Osée,2,14,וַהֲשִׁמֹּתִ֗י,שָׁמֵם,H8074,86
285804,Osée,2,14,גַּפְנָהּ֙,גֶּ֫פֶן,H1612,55
285805,Osée,2,14,וּתְאֵ֣נָתָ֔הּ,תְּאֵנָה,H8384,39
285806,Osée,2,14,אֲשֶׁ֣ר,אֲשֶׁר,H0834,5499
285807,Osée,2,14,אָמְרָ֗ה,אָמַר,H0559,5309
285808,Osée,2,14,אֶתְנָ֥ה,אֶתְנָה,H0866,1
285809,Osée,2,14,הֵ֙מָּה֙,הֵ֫מָּה,H1992,552
285810,Osée,2,14,אֲשֶׁ֥ר,אֲשֶׁר,H0834,5499
285811,Osée,2,14,נָֽתְנוּ־,נָתַן,H5414,2011
285812,Osée,2,14,מְאַֽהֲבָ֑י,אָהֵב,H0157,211
285813,Osée,2,14,וְשַׂמְתִּ֣ים,שׂוּם,H7760,585
285814,Osée,2,14,לְיַ֔עַר,יַ֫עַר,H3293,59
285815,Osée,2,14,וַאֲכָלָ֖תַם,אָכַל,H0398,810
285816,Osée,2,14,חַיַּ֥ת,חַיָּה,H2416,498
285817,Osée,2,14,הַשָּׂדֶֽה׃,שָׂדֶה,H7704,334
285818,Osée,2,15,וּפָקַדְתִּ֣י,פָּקַד,H6485,303
285819,Osée,2,15,עָלֶ֗יהָ,עַל,H5921,5774
285820,Osée,2,15,אֶת־,אֵת,H0853,10947
285821,Osée,2,15,יְמֵ֤י,יוֹם,H3117,2306
285822,Osée,2,15,הַבְּעָלִים֙,בַּעַל,H1168,82
285823,Osée,2,15,אֲשֶׁ֣ר,אֲשֶׁר,H0834,5499
285824,Osée,2,15,תַּקְטִ֣יר,קָטַר,H6999,116
285825,Osée,2,15,וַתַּ֤עַד,עָדָה,H5710,10
285826,Osée,2,15,נִזְמָהּ֙,נֶ֫זֶם,H5141,17
285827,Osée,2,15,וְחֶלְיָתָ֔הּ,חֶלְיָה,H2484,1
285828,Osée,2,15,וַתֵּ֖לֶךְ,הָלַךְ,H1980,1549
285829,Osée,2,15,אַחֲרֵ֣י,אַחַר,H0310,716
285830,Osée,2,15,מְאַהֲבֶ֑יהָ,אָהֵב,H0157,211
285831,Osée,2,15,וְאֹתִ֥י,אֵת,H0853,10947
285832,Osée,2,15,שָׁכְחָ֖ה,שָׁכַח,H7911,102
285833,Osée,2,15,נְאֻם־,נְאֻם,H5002,376
285834,Osée,2,15,יְהוָֽה׃ פ,יהוה,H3068,6528
285835,Osée,2,16,לָכֵ֗ן,כֵּן,H3651,765
285836,Osée,2,16,הִנֵּ֤ה,הִנֵּה,H2009,843
285837,Osée,2,16,אָֽנֹכִי֙,אָֽנֹכִ֫י,H0595,359
285838,Osée,2,16,מְפַתֶּ֔יהָ,פָּתָה,H6601,28
285839,Osée,2,16,וְהֹֽלַכְתִּ֖יהָ,הָלַךְ,H1980,1549
285840,Osée,2,16,הַמִּדְבָּ֑ר,מִדְבָּר,H4057,271
285841,Osée,2,16,וְדִבַּרְתִּ֖י,דָבַר,H1696,1142
285842,Osée,2,16,עַל,עַל,H5921,5774
285843,Osée,2,16,לִבָּֽהּ׃,לֵב,H3820,595
285844,Osée,2,17,וְנָתַ֨תִּי,נָתַן,H5414,2011
285845,Osée,2,17,אֶת־,אֵת,H0853,10947
285846,Osée,2,17,כְּרָמֶ֙יהָ֙,כֶּרֶם,H3754,92
285847,Osée,2,17,מִשָּׁ֔ם,שָׁם,H8033,834
285848,Osée,2,17,וְאֶת־,אֵת,H0853,10947
285849,Osée,2,17,עֵ֥מֶק,עֵ֫מֶק,H6010,69
285850,Osée,2,17,עָכ֖וֹר,עָכוֹר,H5911,5
285851,Osée,2,17,לְפֶ֣תַח,פֶּ֫תַח,H6607,164
285852,Osée,2,17,תִּקְוָ֑ה,תִּקְוָה,H8615,34
285853,Osée,2,17,וְעָ֤נְתָה,עָנָה,H6030,332
285854,Osée,2,17,שָּׁ֙מָּה֙,שָׁם,H8033,834
285855,Osée,2,17,כִּימֵ֣י,יוֹם,H3117,2306
285856,Osée,2,17,נְעוּרֶ֔יהָ,נְעוּרִים,H5271,47
285857,Osée,2,17,וִּכְי֖וֹם,יוֹם,H3117,2306
285858,Osée,2,17,עֲלֹתָ֥הּ,עָלָה,H5927,890
285859,Osée,2,17,מֵאֶֽרֶץ־,אֶ֫רֶץ,H0776,2504
285860,Osée,2,17,מִצְרָֽיִם׃ ס,מִצְרַ֫יִם,H4714,641
285861,Osée,2,18,וְהָיָ֤ה,הָיָה,H1961,3562
285862,Osée,2,18,בַיּוֹם־,יוֹם,H3117,2306
285863,Osée,2,18,הַהוּא֙,הוּא,H1931,1878
285864,Osée,2,18,נְאֻם־,נְאֻם,H5002,376
285865,Osée,2,18,יְהוָ֔ה,יהוה,H3068,6528
285866,Osée,2,18,תִּקְרְאִ֖י,קָרָא,H7121,733
285867,Osée,2,18,אִישִׁ֑י,אִישׁ,H0376,1663
